File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13Q1_061__250m_16_days_NDVI_doy2025321000000_aid0002,_250m_16_days_NDVI,aid0002,2025-11-17,6908289.0,-0.1997,0.9483,"(-0.1997,0.9483)",0.6500174,0.1550343,0.0240356,0.7671,0.9483,0.6899,0.2714,0.5688
MOD13Q1_061__250m_16_days_NDVI_doy2025337000000_aid0002,_250m_16_days_NDVI,aid0002,2025-12-03,6906540.0,-0.2,0.9897,"(-0.2,0.9897)",0.6783387,0.1450091,0.0210276,0.7783,0.9897,0.718,0.3933,0.6243
MOD13Q1_061__250m_16_days_NDVI_doy2025353000000_aid0002,_250m_16_days_NDVI,aid0002,2025-12-19,6909114.0,-0.1995,0.9984,"(-0.1995,0.9984)",0.726568,0.1443799,0.0208455,0.8139,0.9743,0.7745,0.5434,0.7057
MOD13Q1_061__250m_16_days_NDVI_doy2026001000000_aid0002,_250m_16_days_NDVI,aid0002,2026-01-01,6908123.0,-0.2,0.9984,"(-0.2,0.9984)",0.7369606,0.1385363,0.0191923,0.8187,0.9662,0.783,0.5705,0.7194
MOD13Q1_061__250m_16_days_NDVI_doy2026017000000_aid0002,_250m_16_days_NDVI,aid0002,2026-01-17,6907201.0,-0.2,0.996,"(-0.2,0.996)",0.7326157,0.1232219,0.0151836,0.807,0.9479,0.7721,0.5698,0.7121
MOD13Q1_061__250m_16_days_NDVI_doy2026033000000_aid0002,_250m_16_days_NDVI,aid0002,2026-02-02,6908380.0,-0.2,0.9939,"(-0.2,0.9939)",0.7493281,0.0961642,0.0092475,0.8085,0.9415,0.773,0.5868,0.7198
MOD13Q1_061__250m_16_days_NDVI_doy2026049000000_aid0002,_250m_16_days_NDVI,aid0002,2026-02-18,6908237.0,-0.2,0.9955,"(-0.2,0.9955)",0.7236938,0.0995608,0.0099124,0.7869,0.9427,0.7431,0.5272,0.683
MOD13Q1_061__250m_16_days_NDVI_doy2026065000000_aid0002,_250m_16_days_NDVI,aid0002,2026-03-06,6907661.0,-0.2,0.9989,"(-0.2,0.9989)",0.7464656,0.0969993,0.0094089,0.8044,0.9451,0.7691,0.5699,0.7106
MOD13Q1_061__250m_16_days_NDVI_doy2026081000000_aid0002,_250m_16_days_NDVI,aid0002,2026-03-22,6906815.0,-0.2,0.9943,"(-0.2,0.9943)",0.7676352,0.0868616,0.0075449,0.8191,0.9398,0.7866,0.6179,0.7386
MOD13Q1_061__250m_16_days_NDVI_doy2026097000000_aid0002,_250m_16_days_NDVI,aid0002,2026-04-07,6906601.0,-0.2,0.9959,"(-0.2,0.9959)",0.7600152,0.0853104,0.0072779,0.8118,0.9276,0.7795,0.6188,0.7346
MOD13Q1_061__250m_16_days_NDVI_doy2026113000000_aid0002,_250m_16_days_NDVI,aid0002,2026-04-23,6909056.0,-0.2,0.9993,"(-0.2,0.9993)",0.7444361,0.102063,0.0104169,0.8026,0.9172,0.7697,0.6116,0.7262
MOD13Q1_061__250m_16_days_NDVI_doy2026129000000_aid0002,_250m_16_days_NDVI,aid0002,2026-05-09,6906991.0,-0.2,0.9858,"(-0.2,0.9858)",0.7272408,0.1104787,0.0122055,0.7923,0.918,0.7566,0.5828,0.7085
MOD13Q1_061__250m_16_days_NDVI_doy2026145000000_aid0002,_250m_16_days_NDVI,aid0002,2026-05-25,6908659.0,-0.2,0.9983,"(-0.2,0.9983)",0.6863074,0.1330755,0.0177091,0.77,0.9339,0.7256,0.4968,0.6607
MOD13Q1_061__250m_16_days_NDVI_doy2026161000000_aid0002,_250m_16_days_NDVI,aid0002,2026-06-10,6907000.0,-0.2,0.9989,"(-0.2,0.9989)",0.696446,0.1198887,0.0143733,0.773,0.931,0.7304,0.5095,0.6676
MOD13Q1_061__250m_16_days_NDVI_doy2026177000000_aid0002,_250m_16_days_NDVI,aid0002,2026-06-26,6905482.0,-0.2,0.9985,"(-0.2,0.9985)",0.6748692,0.1235218,0.0152576,0.762,0.9585,0.7038,0.4335,0.6306
MOD13Q1_061__250m_16_days_NDVI_doy2026193000000_aid0002,_250m_16_days_NDVI,aid0002,2026-07-12,6908627.0,-0.2,0.9985,"(-0.2,0.9985)",0.6350916,0.1232898,0.0152004,0.7246,0.9395,0.6632,0.3664,0.5813
MOD13Q1_061__250m_16_days_NDVI_doy2026209000000_aid0002,_250m_16_days_NDVI,aid0002,2026-07-28,6906322.0,-0.2,0.9942,"(-0.2,0.9942)",0.6386803,0.1198988,0.0143757,0.7274,0.9437,0.6642,0.3539,0.578
MOD13Q1_061__250m_16_days_NDVI_doy2023353000000_aid0003,_250m_16_days_NDVI,aid0003,2023-12-19,1374105.0,-0.2,0.9562,"(-0.2,0.9562)",0.6549221,0.1644816,0.0270542,0.7758,0.9562,0.6963,0.3103,0.5896
MOD13Q1_061__250m_16_days_NDVI_doy2024001000000_aid0003,_250m_16_days_NDVI,aid0003,2024-01-01,1372262.0,-0.2,0.9939,"(-0.2,0.9939)",0.6704662,0.1507595,0.0227284,0.7774,0.9939,0.7059,0.3777,0.6175
MOD13Q1_061__250m_16_days_NDVI_doy2024017000000_aid0003,_250m_16_days_NDVI,aid0003,2024-01-17,1372011.0,-0.2,0.9799,"(-0.2,0.9799)",0.6635204,0.1438037,0.0206795,0.7637,0.9799,0.6954,0.382,0.611
MOD13Q1_061__250m_16_days_NDVI_doy2024033000000_aid0003,_250m_16_days_NDVI,aid0003,2024-02-02,1376571.0,-0.2,0.9452,"(-0.2,0.9452)",0.6303013,0.1387637,0.0192554,0.7271,0.9452,0.6529,0.3061,0.5587
MOD13Q1_061__250m_16_days_NDVI_doy2024049000000_aid0003,_250m_16_days_NDVI,aid0003,2024-02-18,1378250.0,-0.2,0.9991,"(-0.2,0.9991)",0.6581825,0.1395585,0.0194766,0.7494,0.9757,0.6903,0.3699,0.5976
MOD13Q1_061__250m_16_days_NDVI_doy2024065000000_aid0003,_250m_16_days_NDVI,aid0003,2024-03-05,1376781.0,-0.2,0.953,"(-0.2,0.953)",0.7167626,0.1200758,0.0144182,0.7846,0.9415,0.7375,0.5231,0.68
MOD13Q1_061__250m_16_days_NDVI_doy2024081000000_aid0003,_250m_16_days_NDVI,aid0003,2024-03-21,1377424.0,-0.2,0.9631,"(-0.2,0.9631)",0.7159327,0.1226978,0.0150548,0.7904,0.951,0.742,0.5092,0.6779
MOD13Q1_061__250m_16_days_NDVI_doy2024097000000_aid0003,_250m_16_days_NDVI,aid0003,2024-04-06,1377297.0,-0.2,0.9854,"(-0.2,0.9854)",0.6963378,0.1307369,0.0170921,0.7804,0.9664,0.7255,0.4534,0.6496
MOD13Q1_061__250m_16_days_NDVI_doy2024113000000_aid0003,_250m_16_days_NDVI,aid0003,2024-04-22,1376021.0,-0.2,0.9974,"(-0.2,0.9974)",0.6741262,0.1380712,0.0190637,0.7618,0.9517,0.7087,0.4438,0.6346
MOD13Q1_061__250m_16_days_NDVI_doy2024129000000_aid0003,_250m_16_days_NDVI,aid0003,2024-05-08,1375190.0,-0.2,0.9735,"(-0.2,0.9735)",0.6605513,0.1332049,0.0177435,0.746,0.9364,0.6942,0.4278,0.6187
MOD13Q1_061__250m_16_days_NDVI_doy2024145000000_aid0003,_250m_16_days_NDVI,aid0003,2024-05-24,1373527.0,-0.2,0.9648,"(-0.2,0.9648)",0.6330559,0.1348349,0.0181804,0.7258,0.9366,0.6636,0.3696,0.5833
MOD13Q1_061__250m_16_days_NDVI_doy2024161000000_aid0003,_250m_16_days_NDVI,aid0003,2024-06-09,1378830.0,-0.2,0.9986,"(-0.2,0.9986)",0.5708704,0.1340473,0.0179687,0.6625,0.9004,0.5894,0.266,0.5039
MOD13Q1_061__250m_16_days_NDVI_doy2024177000000_aid0003,_250m_16_days_NDVI,aid0003,2024-06-25,1374434.0,-0.2,0.944,"(-0.2,0.944)",0.6037224,0.1217043,0.0148119,0.6824,0.8742,0.6334,0.3627,0.5545
MOD13Q1_061__250m_16_days_NDVI_doy2024193000000_aid0003,_250m_16_days_NDVI,aid0003,2024-07-11,1374781.0,-0.2,0.9187,"(-0.2,0.9187)",0.5200134,0.1165742,0.0135895,0.6008,0.825,0.5365,0.2271,0.4513
MOD13Q1_061__250m_16_days_NDVI_doy2024209000000_aid0003,_250m_16_days_NDVI,aid0003,2024-07-27,1375928.0,-0.2,0.914,"(-0.2,0.914)",0.4838482,0.113726,0.0129336,0.5562,0.7663,0.4912,0.206,0.4161
MOD13Q1_061__250m_16_days_NDVI_doy2024225000000_aid0003,_250m_16_days_NDVI,aid0003,2024-08-12,1375349.0,-0.2,0.9354,"(-0.2,0.9354)",0.4720987,0.1134954,0.0128812,0.543,0.7539,0.4761,0.1915,0.4024
MOD13Q1_061__250m_16_days_NDVI_doy2024241000000_aid0003,_250m_16_days_NDVI,aid0003,2024-08-28,1376691.0,-0.2,0.9308,"(-0.2,0.9308)",0.4495405,0.1142591,0.0130551,0.5207,0.7358,0.4503,0.1622,0.3773
MOD13Q1_061__250m_16_days_NDVI_doy2024257000000_aid0003,_250m_16_days_NDVI,aid0003,2024-09-13,1377797.0,-0.2,0.8927,"(-0.2,0.8927)",0.4581495,0.117356,0.0137724,0.53,0.7514,0.4564,0.161,0.3824
MOD13Q1_061__250m_16_days_NDVI_doy2024273000000_aid0003,_250m_16_days_NDVI,aid0003,2024-09-29,1377238.0,-0.2,0.9086,"(-0.2,0.9086)",0.5240406,0.1475891,0.0217825,0.6384,0.9086,0.5222,0.0877,0.4181
MOD13Q1_061__250m_16_days_NDVI_doy2024289000000_aid0003,_250m_16_days_NDVI,aid0003,2024-10-15,1377238.0,-0.2,0.9456,"(-0.2,0.9456)",0.5534039,0.1706495,0.0291213,0.6969,0.9456,0.5609,0.0299,0.4301
MOD13Q1_061__250m_16_days_NDVI_doy2024305000000_aid0003,_250m_16_days_NDVI,aid0003,2024-10-31,1376633.0,-0.1994,0.9582,"(-0.1994,0.9582)",0.5925856,0.1563412,0.0244426,0.7079,0.9582,0.6215,0.2194,0.5125
MOD13Q1_061__250m_16_days_NDVI_doy2024321000000_aid0003,_250m_16_days_NDVI,aid0003,2024-11-16,1377382.0,-0.2,0.9861,"(-0.2,0.9861)",0.6172617,0.1568821,0.024612,0.7301,0.9861,0.6536,0.2681,0.5453
MOD13Q1_061__250m_16_days_NDVI_doy2024337000000_aid0003,_250m_16_days_NDVI,aid0003,2024-12-02,1375431.0,-0.2,0.9986,"(-0.2,0.9986)",0.6636097,0.1563248,0.0244374,0.7733,0.9986,0.7066,0.3643,0.6097
MOD13Q1_061__250m_16_days_NDVI_doy2024353000000_aid0003,_250m_16_days_NDVI,aid0003,2024-12-18,1373597.0,-0.1997,0.9852,"(-0.1997,0.9852)",0.6357571,0.1540029,0.0237169,0.747,0.9852,0.675,0.3005,0.5684
MOD13Q1_061__250m_16_days_NDVI_doy2025001000000_aid0003,_250m_16_days_NDVI,aid0003,2025-01-01,1375255.0,-0.2,0.9354,"(-0.2,0.9354)",0.5846589,0.1438314,0.0206875,0.691,0.9354,0.6052,0.2243,0.5043
MOD13Q1_061__250m_16_days_NDVI_doy2025017000000_aid0003,_250m_16_days_NDVI,aid0003,2025-01-17,1375379.0,-0.2,0.9486,"(-0.2,0.9486)",0.5931785,0.1246612,0.0155404,0.6819,0.9207,0.6019,0.2832,0.5224
MOD13Q1_061__250m_16_days_NDVI_doy2025033000000_aid0003,_250m_16_days_NDVI,aid0003,2025-02-02,1376267.0,-0.2,0.9719,"(-0.2,0.9719)",0.5858358,0.1276532,0.0162953,0.6718,0.9109,0.6,0.2733,0.5124
MOD13Q1_061__250m_16_days_NDVI_doy2025049000000_aid0003,_250m_16_days_NDVI,aid0003,2025-02-18,1375780.0,-0.2,0.9589,"(-0.2,0.9589)",0.6339978,0.1244524,0.0154884,0.717,0.9399,0.6471,0.3455,0.5684
MOD13Q1_061__250m_16_days_NDVI_doy2025065000000_aid0003,_250m_16_days_NDVI,aid0003,2025-03-06,1377926.0,-0.2,0.9371,"(-0.2,0.9371)",0.637614,0.1279374,0.016368,0.7246,0.9371,0.6498,0.3441,0.5724
MOD13Q1_061__250m_16_days_NDVI_doy2025081000000_aid0003,_250m_16_days_NDVI,aid0003,2025-03-22,1380284.0,-0.2,0.9822,"(-0.2,0.9822)",0.6502527,0.1300779,0.0169203,0.7405,0.9584,0.6681,0.3683,0.5916
MOD13Q1_061__250m_16_days_NDVI_doy2025097000000_aid0003,_250m_16_days_NDVI,aid0003,2025-04-07,1376346.0,-0.2,0.9201,"(-0.2,0.9201)",0.6576628,0.1221867,0.0149296,0.7444,0.9201,0.6782,0.3894,0.6024
MOD13Q1_061__250m_16_days_NDVI_doy2025113000000_aid0003,_250m_16_days_NDVI,aid0003,2025-04-23,1376059.0,-0.2,0.9108,"(-0.2,0.9108)",0.6185748,0.1372987,0.0188509,0.7199,0.9108,0.6448,0.2944,0.5497
MOD13Q1_061__250m_16_days_NDVI_doy2025129000000_aid0003,_250m_16_days_NDVI,aid0003,2025-05-09,1377292.0,-0.2,0.9095,"(-0.2,0.9095)",0.6126162,0.1407558,0.0198122,0.7183,0.9095,0.6378,0.2733,0.5403
MOD13Q1_061__250m_16_days_NDVI_doy2025145000000_aid0003,_250m_16_days_NDVI,aid0003,2025-05-25,1374637.0,-0.2,0.9284,"(-0.2,0.9284)",0.5867573,0.1520771,0.0231274,0.7045,0.9284,0.6191,0.1955,0.5009
MOD13Q1_061__250m_16_days_NDVI_doy2025161000000_aid0003,_250m_16_days_NDVI,aid0003,2025-06-10,1375021.0,-0.2,0.982,"(-0.2,0.982)",0.5614842,0.15049,0.0226472,0.6837,0.982,0.5898,0.1364,0.4647
MOD13Q1_061__250m_16_days_NDVI_doy2025177000000_aid0003,_250m_16_days_NDVI,aid0003,2025-06-26,1374002.0,-0.2,0.9278,"(-0.2,0.9278)",0.5036279,0.1486643,0.0221011,0.6249,0.9278,0.5193,0.0473,0.3938
MOD13Q1_061__250m_16_days_NDVI_doy2025193000000_aid0003,_250m_16_days_NDVI,aid0003,2025-07-12,1374124.0,-0.2,0.9208,"(-0.2,0.9208)",0.4790808,0.1384668,0.0191731,0.5916,0.9121,0.4853,0.0544,0.3767
MOD13Q1_061__250m_16_days_NDVI_doy2025209000000_aid0003,_250m_16_days_NDVI,aid0003,2025-07-28,1374697.0,-0.2,0.9233,"(-0.2,0.9233)",0.4800854,0.1358019,0.0184422,0.5871,0.8931,0.489,0.0771,0.3831
MOD13Q1_061__250m_16_days_NDVI_doy2025225000000_aid0003,_250m_16_days_NDVI,aid0003,2025-08-13,1375257.0,-0.2,0.9252,"(-0.2,0.9252)",0.4797761,0.1428263,0.0203994,0.5932,0.9169,0.4855,0.0525,0.3769
MOD13Q1_061__250m_16_days_NDVI_doy2025241000000_aid0003,_250m_16_days_NDVI,aid0003,2025-08-29,1374715.0,-0.2,0.9428,"(-0.2,0.9428)",0.5129323,0.1495801,0.0223742,0.6281,0.9428,0.5233,0.0906,0.4131
MOD13Q1_061__250m_16_days_NDVI_doy2025257000000_aid0003,_250m_16_days_NDVI,aid0003,2025-09-14,1376300.0,-0.2,0.9434,"(-0.2,0.9434)",0.56501,0.1628853,0.0265316,0.6989,0.9434,0.586,0.0929,0.4565
MOD13Q1_061__250m_16_days_NDVI_doy2025273000000_aid0003,_250m_16_days_NDVI,aid0003,2025-09-30,1376023.0,-0.2,0.9564,"(-0.2,0.9564)",0.5751163,0.172657,0.0298105,0.725,0.9564,0.5931,0.044,0.4526
MOD13Q1_061__250m_16_days_NDVI_doy2025289000000_aid0003,_250m_16_days_NDVI,aid0003,2025-10-16,1375614.0,-0.2,0.9728,"(-0.2,0.9728)",0.5746139,0.1684679,0.0283814,0.7183,0.9728,0.5921,0.0721,0.4598
MOD13Q1_061__250m_16_days_NDVI_doy2025305000000_aid0003,_250m_16_days_NDVI,aid0003,2025-11-01,1377316.0,-0.2,0.99,"(-0.2,0.99)",0.6077392,0.1714258,0.0293868,0.7491,0.99,0.6375,0.1354,0.5036
MOD13Q1_061__250m_16_days_NDVI_doy2025321000000_aid0003,_250m_16_days_NDVI,aid0003,2025-11-17,1377124.0,-0.2,0.9838,"(-0.2,0.9838)",0.6138772,0.1655124,0.0273944,0.7472,0.9838,0.6485,0.1731,0.5175
MOD13Q1_061__250m_16_days_NDVI_doy2025337000000_aid0003,_250m_16_days_NDVI,aid0003,2025-12-03,1376204.0,-0.2,0.9614,"(-0.2,0.9614)",0.6545761,0.15252,0.0232624,0.7714,0.9614,0.6897,0.2884,0.5782
MOD13Q1_061__250m_16_days_NDVI_doy2025353000000_aid0003,_250m_16_days_NDVI,aid0003,2025-12-19,1375769.0,-0.2,0.9991,"(-0.2,0.9991)",0.6553066,0.1591201,0.0253192,0.7759,0.9991,0.6957,0.2904,0.5817
MOD13Q1_061__250m_16_days_NDVI_doy2026001000000_aid0003,_250m_16_days_NDVI,aid0003,2026-01-01,1376537.0,-0.2,0.9574,"(-0.2,0.9574)",0.6875322,0.1535973,0.0235921,0.7989,0.9574,0.729,0.3837,0.6328
MOD13Q1_061__250m_16_days_NDVI_doy2026017000000_aid0003,_250m_16_days_NDVI,aid0003,2026-01-17,1375556.0,-0.2,0.9967,"(-0.2,0.9967)",0.6979705,0.1330629,0.0177057,0.7898,0.9967,0.7339,0.4433,0.6512
MOD13Q1_061__250m_16_days_NDVI_doy2026033000000_aid0003,_250m_16_days_NDVI,aid0003,2026-02-02,1377352.0,-0.2,0.9995,"(-0.2,0.9995)",0.6864832,0.1309341,0.0171438,0.7711,0.9694,0.7171,0.4384,0.638
MOD13Q1_061__250m_16_days_NDVI_doy2026049000000_aid0003,_250m_16_days_NDVI,aid0003,2026-02-18,1376505.0,-0.2,0.9947,"(-0.2,0.9947)",0.6748798,0.1204971,0.0145196,0.7524,0.9432,0.6904,0.4344,0.6252
MOD13Q1_061__250m_16_days_NDVI_doy2026065000000_aid0003,_250m_16_days_NDVI,aid0003,2026-03-06,1378588.0,-0.2,0.9792,"(-0.2,0.9792)",0.7000646,0.1225767,0.0150251,0.7712,0.9359,0.7209,0.4967,0.6614
MOD13Q1_061__250m_16_days_NDVI_doy2026081000000_aid0003,_250m_16_days_NDVI,aid0003,2026-03-22,1374492.0,-0.2,0.9443,"(-0.2,0.9443)",0.7035199,0.1132665,0.0128293,0.7682,0.9171,0.7212,0.52,0.6689
MOD13Q1_061__250m_16_days_NDVI_doy2026097000000_aid0003,_250m_16_days_NDVI,aid0003,2026-04-07,1374060.0,-0.2,0.981,"(-0.2,0.981)",0.7160627,0.1145532,0.0131224,0.7826,0.9269,0.7385,0.5419,0.6863
MOD13Q1_061__250m_16_days_NDVI_doy2026113000000_aid0003,_250m_16_days_NDVI,aid0003,2026-04-23,1373621.0,-0.2,0.9824,"(-0.2,0.9824)",0.68451,0.1250331,0.0156333,0.7631,0.929,0.7119,0.4786,0.6493
MOD13Q1_061__250m_16_days_NDVI_doy2026129000000_aid0003,_250m_16_days_NDVI,aid0003,2026-05-09,1372269.0,-0.2,0.9555,"(-0.2,0.9555)",0.6488653,0.1318925,0.0173956,0.7401,0.9343,0.6763,0.4024,0.605
MOD13Q1_061__250m_16_days_NDVI_doy2026145000000_aid0003,_250m_16_days_NDVI,aid0003,2026-05-25,1376772.0,-0.2,0.9977,"(-0.2,0.9977)",0.6156479,0.1414459,0.0200069,0.7136,0.944,0.6433,0.3294,0.5599
MOD13Q1_061__250m_16_days_NDVI_doy2026161000000_aid0003,_250m_16_days_NDVI,aid0003,2026-06-10,1376884.0,-0.2,0.9861,"(-0.2,0.9861)",0.6014837,0.1355485,0.0183734,0.6959,0.9244,0.6205,0.3149,0.5435
MOD13Q1_061__250m_16_days_NDVI_doy2026177000000_aid0003,_250m_16_days_NDVI,aid0003,2026-06-26,1372275.0,-0.2,0.9814,"(-0.2,0.9814)",0.596217,0.1233864,0.0152242,0.6852,0.9043,0.6084,0.32,0.5391
MOD13Q1_061__250m_16_days_NDVI_doy2026193000000_aid0003,_250m_16_days_NDVI,aid0003,2026-07-12,1378122.0,-0.2,0.9955,"(-0.2,0.9955)",0.5397382,0.1269594,0.0161187,0.6303,0.8683,0.544,0.2336,0.4716
MOD13Q1_061__250m_16_days_NDVI_doy2026209000000_aid0003,_250m_16_days_NDVI,aid0003,2026-07-28,1375640.0,-0.2,0.9776,"(-0.2,0.9776)",0.6146224,0.1190901,0.0141824,0.689,0.8853,0.6313,0.3618,0.5581
MOD13Q1_061__250m_16_days_NDVI_doy2023353000000_aid0004,_250m_16_days_NDVI,aid0004,2023-12-19,1346988.0,-0.2,0.9933,"(-0.2,0.9933)",0.4925346,0.2045873,0.041856,0.6462,0.9933,0.5551,-0.136,0.3333
MOD13Q1_061__250m_16_days_NDVI_doy2024001000000_aid0004,_250m_16_days_NDVI,aid0004,2024-01-01,1332899.0,-0.2,0.9938,"(-0.2,0.9938)",0.5289957,0.2063978,0.0426,0.6754,0.9938,0.5854,0.0172,0.4121
MOD13Q1_061__250m_16_days_NDVI_doy2024017000000_aid0004,_250m_16_days_NDVI,aid0004,2024-01-17,1333078.0,-0.2,0.9958,"(-0.2,0.9958)",0.5417529,0.207073,0.0428792,0.6751,0.9749,0.588,0.1634,0.4704
MOD13Q1_061__250m_16_days_NDVI_doy2024033000000_aid0004,_250m_16_days_NDVI,aid0004,2024-02-02,1338382.0,-0.2,0.9646,"(-0.2,0.9646)",0.5663116,0.2086795,0.0435471,0.6895,0.9646,0.6016,0.2068,0.4964
MOD13Q1_061__250m_16_days_NDVI_doy2024049000000_aid0004,_250m_16_days_NDVI,aid0004,2024-02-18,1353759.0,-0.2,0.9988,"(-0.2,0.9988)",0.61818,0.2373346,0.0563277,0.7638,0.9988,0.6906,0.2611,0.5627
MOD13Q1_061__250m_16_days_NDVI_doy2024065000000_aid0004,_250m_16_days_NDVI,aid0004,2024-03-05,1357172.0,-0.2,0.9972,"(-0.2,0.9972)",0.6197809,0.2286856,0.0522971,0.7561,0.9972,0.6864,0.3296,0.5855
MOD13Q1_061__250m_16_days_NDVI_doy2024081000000_aid0004,_250m_16_days_NDVI,aid0004,2024-03-21,1350947.0,-0.2,0.9561,"(-0.2,0.9561)",0.5598748,0.2049044,0.0419858,0.6856,0.9485,0.6187,0.2426,0.5084
MOD13Q1_061__250m_16_days_NDVI_doy2024097000000_aid0004,_250m_16_days_NDVI,aid0004,2024-04-06,1349164.0,-0.2,0.9978,"(-0.2,0.9978)",0.5514537,0.1945755,0.0378596,0.6853,0.9978,0.6183,0.1533,0.4725
MOD13Q1_061__250m_16_days_NDVI_doy2024113000000_aid0004,_250m_16_days_NDVI,aid0004,2024-04-22,1377679.0,-0.2,0.9987,"(-0.2,0.9987)",0.5064269,0.1980981,0.0392429,0.6564,0.9987,0.5733,-0.0196,0.386
MOD13Q1_061__250m_16_days_NDVI_doy2024129000000_aid0004,_250m_16_days_NDVI,aid0004,2024-05-08,1330548.0,-0.2,0.9783,"(-0.2,0.9783)",0.518871,0.185089,0.034258,0.6535,0.9783,0.5843,0.0435,0.4095
MOD13Q1_061__250m_16_days_NDVI_doy2024145000000_aid0004,_250m_16_days_NDVI,aid0004,2024-05-24,1326670.0,-0.2,0.9926,"(-0.2,0.9926)",0.4738143,0.1752775,0.0307222,0.6079,0.9593,0.524,0.0017,0.3654
MOD13Q1_061__250m_16_days_NDVI_doy2024161000000_aid0004,_250m_16_days_NDVI,aid0004,2024-06-09,1376004.0,-0.2,0.9966,"(-0.2,0.9966)",0.4073798,0.1769729,0.0313194,0.5353,0.8533,0.4496,0.0051,0.3232
MOD13Q1_061__250m_16_days_NDVI_doy2024177000000_aid0004,_250m_16_days_NDVI,aid0004,2024-06-25,1327107.0,-0.2,0.936,"(-0.2,0.936)",0.4560645,0.1607139,0.025829,0.5702,0.8581,0.4882,0.0897,0.378
MOD13Q1_061__250m_16_days_NDVI_doy2024193000000_aid0004,_250m_16_days_NDVI,aid0004,2024-07-11,1327916.0,-0.2,0.9503,"(-0.2,0.9503)",0.4088976,0.1429799,0.0204433,0.5114,0.7739,0.4325,0.0739,0.3364
MOD13Q1_061__250m_16_days_NDVI_doy2024209000000_aid0004,_250m_16_days_NDVI,aid0004,2024-07-27,1331461.0,-0.2,0.9497,"(-0.2,0.9497)",0.3771347,0.1314103,0.0172687,0.4664,0.7014,0.3916,0.0747,0.3097
MOD13Q1_061__250m_16_days_NDVI_doy2024225000000_aid0004,_250m_16_days_NDVI,aid0004,2024-08-12,1330046.0,-0.2,0.9527,"(-0.2,0.9527)",0.3741309,0.139146,0.0193616,0.4633,0.709,0.3866,0.0538,0.2995
MOD13Q1_061__250m_16_days_NDVI_doy2024241000000_aid0004,_250m_16_days_NDVI,aid0004,2024-08-28,1331427.0,-0.2,0.9467,"(-0.2,0.9467)",0.3493358,0.1314712,0.0172847,0.4284,0.6478,0.3592,0.0627,0.2821
MOD13Q1_061__250m_16_days_NDVI_doy2024257000000_aid0004,_250m_16_days_NDVI,aid0004,2024-09-13,1333050.0,-0.2,0.9231,"(-0.2,0.9231)",0.3441143,0.1257291,0.0158078,0.4205,0.6387,0.3505,0.0568,0.275
MOD13Q1_061__250m_16_days_NDVI_doy2024273000000_aid0004,_250m_16_days_NDVI,aid0004,2024-09-29,1336203.0,-0.2,0.9345,"(-0.2,0.9345)",0.3758069,0.1280014,0.0163844,0.4601,0.7175,0.3826,0.0311,0.2885
MOD13Q1_061__250m_16_days_NDVI_doy2024289000000_aid0004,_250m_16_days_NDVI,aid0004,2024-10-15,1332945.0,-0.2,0.9541,"(-0.2,0.9541)",0.423899,0.1668719,0.0278462,0.5422,0.8949,0.4428,-0.0458,0.307
MOD13Q1_061__250m_16_days_NDVI_doy2024305000000_aid0004,_250m_16_days_NDVI,aid0004,2024-10-31,1335277.0,-0.2,0.9674,"(-0.2,0.9674)",0.4229246,0.1721772,0.029645,0.5488,0.9021,0.4532,-0.0967,0.2906
MOD13Q1_061__250m_16_days_NDVI_doy2024321000000_aid0004,_250m_16_days_NDVI,aid0004,2024-11-16,1356107.0,-0.2,0.9972,"(-0.2,0.9972)",0.4187751,0.188074,0.0353718,0.5592,0.9804,0.4527,-0.1548,0.2736
MOD13Q1_061__250m_16_days_NDVI_doy2024337000000_aid0004,_250m_16_days_NDVI,aid0004,2024-12-02,1338052.0,-0.2,0.996,"(-0.2,0.996)",0.4553164,0.1861455,0.0346501,0.5987,0.996,0.4903,-0.1245,0.3094
MOD13Q1_061__250m_16_days_NDVI_doy2024353000000_aid0004,_250m_16_days_NDVI,aid0004,2024-12-18,1333084.0,-0.1997,0.9639,"(-0.1997,0.9639)",0.4822795,0.1773145,0.0314404,0.6115,0.9639,0.5235,-0.0257,0.3566
MOD13Q1_061__250m_16_days_NDVI_doy2025001000000_aid0004,_250m_16_days_NDVI,aid0004,2025-01-01,1337025.0,-0.1997,0.997,"(-0.1997,0.997)",0.4780355,0.1741616,0.0303322,0.5956,0.8996,0.5041,0.0889,0.3929
MOD13Q1_061__250m_16_days_NDVI_doy2025017000000_aid0004,_250m_16_days_NDVI,aid0004,2025-01-17,1332896.0,-0.2,0.982,"(-0.2,0.982)",0.5592338,0.1831173,0.033532,0.6744,0.9452,0.5986,0.2229,0.4938
MOD13Q1_061__250m_16_days_NDVI_doy2025033000000_aid0004,_250m_16_days_NDVI,aid0004,2025-02-02,1362499.0,-0.2,0.9992,"(-0.2,0.9992)",0.5673794,0.2235023,0.0499533,0.7075,0.9992,0.6279,0.199,0.5041
MOD13Q1_061__250m_16_days_NDVI_doy2025049000000_aid0004,_250m_16_days_NDVI,aid0004,2025-02-18,1341410.0,-0.2,0.9995,"(-0.2,0.9995)",0.5907325,0.2116506,0.044796,0.7261,0.9995,0.6406,0.1879,0.5108
