File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13Q1_061__250m_16_days_NDVI_doy2022161000000_aid0004,_250m_16_days_NDVI,aid0004,2022-06-10,1323683.0,-0.2,0.9724,"(-0.2,0.9724)",0.3755145,0.1391651,0.0193669,0.4742,0.7328,0.3934,0.0432,0.3018
MOD13Q1_061__250m_16_days_NDVI_doy2022177000000_aid0004,_250m_16_days_NDVI,aid0004,2022-06-26,1323749.0,-0.2,0.8915,"(-0.2,0.8915)",0.3681693,0.1276864,0.0163038,0.4585,0.7075,0.3804,0.0433,0.2924
MOD13Q1_061__250m_16_days_NDVI_doy2022193000000_aid0004,_250m_16_days_NDVI,aid0004,2022-07-12,1322278.0,-0.2,0.8822,"(-0.2,0.8822)",0.3353223,0.1146547,0.0131457,0.4125,0.6283,0.3403,0.0528,0.2686
MOD13Q1_061__250m_16_days_NDVI_doy2022209000000_aid0004,_250m_16_days_NDVI,aid0004,2022-07-28,1322700.0,-0.2,0.9396,"(-0.2,0.9396)",0.3364636,0.1155364,0.0133487,0.4119,0.6342,0.3378,0.0414,0.2637
MOD13Q1_061__250m_16_days_NDVI_doy2022225000000_aid0004,_250m_16_days_NDVI,aid0004,2022-08-13,1323279.0,-0.2,0.9259,"(-0.2,0.9259)",0.3066845,0.1133651,0.0128517,0.3775,0.5857,0.3113,0.0305,0.2387
MOD13Q1_061__250m_16_days_NDVI_doy2022241000000_aid0004,_250m_16_days_NDVI,aid0004,2022-08-29,1322898.0,-0.2,0.8996,"(-0.2,0.8996)",0.2994316,0.1022095,0.0104468,0.362,0.548,0.302,0.052,0.238
MOD13Q1_061__250m_16_days_NDVI_doy2022257000000_aid0004,_250m_16_days_NDVI,aid0004,2022-09-14,1324878.0,-0.2,0.9322,"(-0.2,0.9322)",0.2954691,0.1010226,0.0102056,0.3556,0.5356,0.2956,0.0556,0.2356
MOD13Q1_061__250m_16_days_NDVI_doy2022273000000_aid0004,_250m_16_days_NDVI,aid0004,2022-09-30,1329508.0,-0.2,0.9208,"(-0.2,0.9208)",0.2894134,0.1026454,0.0105361,0.3489,0.526,0.2923,0.0537,0.2308
MOD13Q1_061__250m_16_days_NDVI_doy2022289000000_aid0004,_250m_16_days_NDVI,aid0004,2022-10-16,1324568.0,-0.2,0.9877,"(-0.2,0.9877)",0.2918319,0.109409,0.0119703,0.3608,0.5645,0.2963,0.0213,0.225
MOD13Q1_061__250m_16_days_NDVI_doy2022305000000_aid0004,_250m_16_days_NDVI,aid0004,2022-11-01,1327691.0,-0.2,0.9508,"(-0.2,0.9508)",0.3155924,0.1110234,0.0123262,0.3884,0.611,0.3181,0.0174,0.24
MOD13Q1_061__250m_16_days_NDVI_doy2022321000000_aid0004,_250m_16_days_NDVI,aid0004,2022-11-17,1331538.0,-0.2,0.9668,"(-0.2,0.9668)",0.3237609,0.1308035,0.0171095,0.4146,0.6871,0.3265,-0.0396,0.2329
MOD13Q1_061__250m_16_days_NDVI_doy2022337000000_aid0004,_250m_16_days_NDVI,aid0004,2022-12-03,1340659.0,-0.2,0.9057,"(-0.2,0.9057)",0.3445667,0.1415933,0.0200487,0.4476,0.7561,0.3486,-0.0666,0.2419
MOD13Q1_061__250m_16_days_NDVI_doy2022353000000_aid0004,_250m_16_days_NDVI,aid0004,2022-12-19,1338565.0,-0.2,0.9957,"(-0.2,0.9957)",0.3814114,0.160881,0.0258827,0.4977,0.8514,0.3949,-0.093,0.2614
MOD13Q1_061__250m_16_days_NDVI_doy2023001000000_aid0004,_250m_16_days_NDVI,aid0004,2023-01-01,1336620.0,-0.2,0.9956,"(-0.2,0.9956)",0.4013853,0.1570218,0.0246559,0.5144,0.8358,0.4082,-0.0213,0.3001
MOD13Q1_061__250m_16_days_NDVI_doy2023017000000_aid0004,_250m_16_days_NDVI,aid0004,2023-01-17,1334594.0,-0.2,0.9979,"(-0.2,0.9979)",0.5048255,0.1987299,0.0394936,0.6462,0.9979,0.5315,0.0305,0.3999
MOD13Q1_061__250m_16_days_NDVI_doy2023033000000_aid0004,_250m_16_days_NDVI,aid0004,2023-02-02,1355745.0,-0.2,0.9923,"(-0.2,0.9923)",0.5189264,0.2256728,0.0509282,0.6813,0.9923,0.5503,0.0151,0.4148
MOD13Q1_061__250m_16_days_NDVI_doy2023049000000_aid0004,_250m_16_days_NDVI,aid0004,2023-02-18,1331851.0,-0.2,0.9533,"(-0.2,0.9533)",0.5690706,0.199073,0.03963,0.7006,0.9533,0.6039,0.1659,0.4867
MOD13Q1_061__250m_16_days_NDVI_doy2023065000000_aid0004,_250m_16_days_NDVI,aid0004,2023-03-06,1339680.0,-0.2,0.9948,"(-0.2,0.9948)",0.5308444,0.2006647,0.0402663,0.6635,0.954,0.5787,0.1445,0.4559
MOD13Q1_061__250m_16_days_NDVI_doy2023081000000_aid0004,_250m_16_days_NDVI,aid0004,2023-03-22,1364881.0,-0.2,0.9854,"(-0.2,0.9854)",0.5232521,0.208166,0.0433331,0.6692,0.9854,0.5793,0.0932,0.4388
MOD13Q1_061__250m_16_days_NDVI_doy2023097000000_aid0004,_250m_16_days_NDVI,aid0004,2023-04-07,1352030.0,-0.2,0.9758,"(-0.2,0.9758)",0.5029756,0.2003363,0.0401346,0.6437,0.9758,0.5588,0.0807,0.4185
MOD13Q1_061__250m_16_days_NDVI_doy2023113000000_aid0004,_250m_16_days_NDVI,aid0004,2023-04-23,1335093.0,-0.2,0.9113,"(-0.2,0.9113)",0.4823112,0.1684412,0.0283724,0.6109,0.9113,0.5235,0.0269,0.3773
MOD13Q1_061__250m_16_days_NDVI_doy2023129000000_aid0004,_250m_16_days_NDVI,aid0004,2023-05-09,1332836.0,-0.2,0.8928,"(-0.2,0.8928)",0.4434455,0.1690932,0.0285925,0.5744,0.8928,0.4807,-0.0406,0.3284
MOD13Q1_061__250m_16_days_NDVI_doy2023145000000_aid0004,_250m_16_days_NDVI,aid0004,2023-05-25,1366934.0,-0.2,0.9989,"(-0.2,0.9989)",0.4560615,0.2102798,0.0442176,0.6148,0.9989,0.5064,-0.1519,0.3081
MOD13Q1_061__250m_16_days_NDVI_doy2023161000000_aid0004,_250m_16_days_NDVI,aid0004,2023-06-10,1349489.0,-0.2,0.9444,"(-0.2,0.9444)",0.4198009,0.1766022,0.0311884,0.5547,0.9034,0.4578,-0.047,0.314
MOD13Q1_061__250m_16_days_NDVI_doy2023177000000_aid0004,_250m_16_days_NDVI,aid0004,2023-06-26,1359877.0,-0.2,0.9967,"(-0.2,0.9967)",0.3866502,0.1631517,0.0266185,0.4977,0.7899,0.4088,0.0107,0.3029
MOD13Q1_061__250m_16_days_NDVI_doy2023193000000_aid0004,_250m_16_days_NDVI,aid0004,2023-07-12,1336286.0,-0.2,0.9846,"(-0.2,0.9846)",0.367621,0.1402432,0.0196682,0.4632,0.7278,0.3769,0.0222,0.2868
MOD13Q1_061__250m_16_days_NDVI_doy2023209000000_aid0004,_250m_16_days_NDVI,aid0004,2023-07-28,1333000.0,-0.2,0.9277,"(-0.2,0.9277)",0.3451943,0.1294601,0.0167599,0.4293,0.6666,0.3505,0.0338,0.2711
MOD13Q1_061__250m_16_days_NDVI_doy2023225000000_aid0004,_250m_16_days_NDVI,aid0004,2023-08-13,1333838.0,-0.2,0.9392,"(-0.2,0.9392)",0.3190359,0.1166177,0.0135997,0.3887,0.5864,0.3218,0.0592,0.2569
MOD13Q1_061__250m_16_days_NDVI_doy2023241000000_aid0004,_250m_16_days_NDVI,aid0004,2023-08-29,1336006.0,-0.2,0.9171,"(-0.2,0.9171)",0.3107275,0.1129024,0.012747,0.3787,0.5669,0.3132,0.065,0.2532
MOD13Q1_061__250m_16_days_NDVI_doy2023257000000_aid0004,_250m_16_days_NDVI,aid0004,2023-09-14,1335489.0,-0.2,0.9516,"(-0.2,0.9516)",0.2897115,0.1048553,0.0109946,0.3508,0.5216,0.2875,0.0661,0.2369
MOD13Q1_061__250m_16_days_NDVI_doy2023273000000_aid0004,_250m_16_days_NDVI,aid0004,2023-09-30,1335502.0,-0.2,0.9462,"(-0.2,0.9462)",0.2854043,0.098877,0.0097767,0.3416,0.4992,0.2834,0.0789,0.2365
MOD13Q1_061__250m_16_days_NDVI_doy2023289000000_aid0004,_250m_16_days_NDVI,aid0004,2023-10-16,1341201.0,-0.2,0.9699,"(-0.2,0.9699)",0.2940791,0.1076473,0.0115879,0.3599,0.5465,0.2946,0.0489,0.2355
MOD13Q1_061__250m_16_days_NDVI_doy2023305000000_aid0004,_250m_16_days_NDVI,aid0004,2023-11-01,1339418.0,-0.2,0.9154,"(-0.2,0.9154)",0.3146753,0.1175405,0.0138158,0.3931,0.622,0.3162,0.0116,0.2405
MOD13Q1_061__250m_16_days_NDVI_doy2023321000000_aid0004,_250m_16_days_NDVI,aid0004,2023-11-17,1337500.0,-0.2,0.9933,"(-0.2,0.9933)",0.3652517,0.1495671,0.0223703,0.4672,0.7844,0.3739,-0.0615,0.2557
MOD13Q1_061__250m_16_days_NDVI_doy2023337000000_aid0004,_250m_16_days_NDVI,aid0004,2023-12-03,1332896.0,-0.2,0.9721,"(-0.2,0.9721)",0.4497123,0.1852228,0.0343075,0.5932,0.9721,0.4919,-0.1783,0.2846
MOD13Q1_061__250m_16_days_NDVI_doy2023353000000_aid0004,_250m_16_days_NDVI,aid0004,2023-12-19,1346988.0,-0.2,0.9933,"(-0.2,0.9933)",0.4925346,0.2045873,0.041856,0.6462,0.9933,0.5551,-0.136,0.3333
MOD13Q1_061__250m_16_days_NDVI_doy2015353000000_aid0005,_250m_16_days_NDVI,aid0005,2015-12-19,1142661.0,-0.2,0.9986,"(-0.2,0.9986)",0.6549051,0.1489677,0.0221914,0.7524,0.9917,0.6895,0.3497,0.5913
MOD13Q1_061__250m_16_days_NDVI_doy2016001000000_aid0005,_250m_16_days_NDVI,aid0005,2016-01-01,1139221.0,-0.2,0.9791,"(-0.2,0.9791)",0.6863496,0.1271568,0.0161689,0.763,0.9526,0.7071,0.4365,0.6324
MOD13Q1_061__250m_16_days_NDVI_doy2016017000000_aid0005,_250m_16_days_NDVI,aid0005,2016-01-17,1141177.0,-0.2,0.9826,"(-0.2,0.9826)",0.6645709,0.1221848,0.0149291,0.7459,0.9539,0.6744,0.3709,0.5959
MOD13Q1_061__250m_16_days_NDVI_doy2016033000000_aid0005,_250m_16_days_NDVI,aid0005,2016-02-02,1140147.0,-0.2,0.9939,"(-0.2,0.9939)",0.6770798,0.1178581,0.0138905,0.7526,0.961,0.6785,0.4051,0.6136
MOD13Q1_061__250m_16_days_NDVI_doy2016049000000_aid0005,_250m_16_days_NDVI,aid0005,2016-02-18,1141130.0,-0.2,0.9448,"(-0.2,0.9448)",0.7548769,0.1142521,0.0130535,0.8161,0.9448,0.7755,0.5869,0.7244
MOD13Q1_061__250m_16_days_NDVI_doy2016065000000_aid0005,_250m_16_days_NDVI,aid0005,2016-03-05,1139293.0,-0.2,0.9899,"(-0.2,0.9899)",0.7187014,0.1071415,0.0114793,0.782,0.9369,0.7371,0.523,0.6784
MOD13Q1_061__250m_16_days_NDVI_doy2016081000000_aid0005,_250m_16_days_NDVI,aid0005,2016-03-21,1140135.0,-0.2,0.9929,"(-0.2,0.9929)",0.6667531,0.1141279,0.0130252,0.7416,0.9357,0.6891,0.4169,0.6117
MOD13Q1_061__250m_16_days_NDVI_doy2016097000000_aid0005,_250m_16_days_NDVI,aid0005,2016-04-06,1147545.0,-0.2,0.9992,"(-0.2,0.9992)",0.5791281,0.1870603,0.0349916,0.7213,0.9992,0.6268,0.1238,0.4823
MOD13Q1_061__250m_16_days_NDVI_doy2016113000000_aid0005,_250m_16_days_NDVI,aid0005,2016-04-22,1137905.0,-0.2,0.9963,"(-0.2,0.9963)",0.6016602,0.1463781,0.0214266,0.7049,0.9963,0.6354,0.2024,0.5039
MOD13Q1_061__250m_16_days_NDVI_doy2016129000000_aid0005,_250m_16_days_NDVI,aid0005,2016-05-08,1138809.0,-0.2,0.9924,"(-0.2,0.9924)",0.5797191,0.1431673,0.0204969,0.6792,0.9637,0.6103,0.1858,0.4818
MOD13Q1_061__250m_16_days_NDVI_doy2016145000000_aid0005,_250m_16_days_NDVI,aid0005,2016-05-24,1138789.0,-0.2,0.9765,"(-0.2,0.9765)",0.568074,0.1319397,0.0174081,0.6482,0.8862,0.5907,0.2515,0.4895
MOD13Q1_061__250m_16_days_NDVI_doy2016161000000_aid0005,_250m_16_days_NDVI,aid0005,2016-06-09,1138729.0,-0.2,0.9423,"(-0.2,0.9423)",0.5338232,0.1250342,0.0156336,0.6007,0.8086,0.542,0.2542,0.4621
MOD13Q1_061__250m_16_days_NDVI_doy2016177000000_aid0005,_250m_16_days_NDVI,aid0005,2016-06-25,1140860.0,-0.2,0.9525,"(-0.2,0.9525)",0.5630015,0.1270479,0.0161412,0.6292,0.8221,0.5694,0.3077,0.5006
MOD13Q1_061__250m_16_days_NDVI_doy2016193000000_aid0005,_250m_16_days_NDVI,aid0005,2016-07-11,1140018.0,-0.2,0.9966,"(-0.2,0.9966)",0.5503675,0.1177473,0.0138644,0.613,0.7994,0.5535,0.3023,0.4887
MOD13Q1_061__250m_16_days_NDVI_doy2016209000000_aid0005,_250m_16_days_NDVI,aid0005,2016-07-27,1137771.0,-0.2,0.958,"(-0.2,0.958)",0.5713209,0.1154336,0.0133249,0.6328,0.8164,0.5712,0.3268,0.5104
MOD13Q1_061__250m_16_days_NDVI_doy2016225000000_aid0005,_250m_16_days_NDVI,aid0005,2016-08-12,1139140.0,-0.2,0.9372,"(-0.2,0.9372)",0.5823887,0.1179549,0.0139134,0.6464,0.8294,0.5875,0.3414,0.5244
MOD13Q1_061__250m_16_days_NDVI_doy2016241000000_aid0005,_250m_16_days_NDVI,aid0005,2016-08-28,1137841.0,-0.2,0.9537,"(-0.2,0.9537)",0.6026504,0.1243153,0.0154543,0.6738,0.8658,0.6135,0.3538,0.5458
MOD13Q1_061__250m_16_days_NDVI_doy2016257000000_aid0005,_250m_16_days_NDVI,aid0005,2016-09-13,1138228.0,-0.2,0.9842,"(-0.2,0.9842)",0.6022509,0.1305818,0.0170516,0.681,0.8851,0.6189,0.3408,0.5449
MOD13Q1_061__250m_16_days_NDVI_doy2016273000000_aid0005,_250m_16_days_NDVI,aid0005,2016-09-29,1139288.0,-0.2,0.9536,"(-0.2,0.9536)",0.5954418,0.1327871,0.0176324,0.6796,0.8948,0.6165,0.3209,0.5361
MOD13Q1_061__250m_16_days_NDVI_doy2016289000000_aid0005,_250m_16_days_NDVI,aid0005,2016-10-15,1141076.0,-0.2,0.993,"(-0.2,0.993)",0.6101105,0.1409478,0.0198663,0.7051,0.9397,0.6423,0.3094,0.5468
MOD13Q1_061__250m_16_days_NDVI_doy2016305000000_aid0005,_250m_16_days_NDVI,aid0005,2016-10-31,1141948.0,-0.2,0.9845,"(-0.2,0.9845)",0.6387044,0.1421747,0.0202136,0.7347,0.9755,0.6761,0.332,0.5736
MOD13Q1_061__250m_16_days_NDVI_doy2016321000000_aid0005,_250m_16_days_NDVI,aid0005,2016-11-16,1139501.0,-0.2,0.9889,"(-0.2,0.9889)",0.5943238,0.1421783,0.0202147,0.6953,0.9677,0.6263,0.2293,0.5089
MOD13Q1_061__250m_16_days_NDVI_doy2016337000000_aid0005,_250m_16_days_NDVI,aid0005,2016-12-02,1140721.0,-0.2,0.9786,"(-0.2,0.9786)",0.6167742,0.1402855,0.01968,0.7186,0.9786,0.6468,0.2644,0.5369
MOD13Q1_061__250m_16_days_NDVI_doy2016353000000_aid0005,_250m_16_days_NDVI,aid0005,2016-12-18,1143933.0,-0.2,0.9988,"(-0.2,0.9988)",0.6068354,0.1412493,0.0199514,0.7057,0.9713,0.6286,0.2612,0.5279
MOD13Q1_061__250m_16_days_NDVI_doy2017001000000_aid0005,_250m_16_days_NDVI,aid0005,2017-01-01,1143164.0,-0.2,0.9735,"(-0.2,0.9735)",0.7217356,0.1113008,0.0123879,0.7878,0.9433,0.7413,0.5283,0.684
MOD13Q1_061__250m_16_days_NDVI_doy2017017000000_aid0005,_250m_16_days_NDVI,aid0005,2017-01-17,1141382.0,-0.2,0.9988,"(-0.2,0.9988)",0.741168,0.1048857,0.011001,0.805,0.9634,0.7556,0.5355,0.6972
MOD13Q1_061__250m_16_days_NDVI_doy2017033000000_aid0005,_250m_16_days_NDVI,aid0005,2017-02-02,1141903.0,-0.2,0.9977,"(-0.2,0.9977)",0.7293626,0.1161121,0.013482,0.7988,0.9825,0.7346,0.4916,0.6759
MOD13Q1_061__250m_16_days_NDVI_doy2017049000000_aid0005,_250m_16_days_NDVI,aid0005,2017-02-18,1141060.0,-0.2,0.998,"(-0.2,0.998)",0.7581718,0.1072604,0.0115048,0.818,0.9675,0.7647,0.5678,0.7179
MOD13Q1_061__250m_16_days_NDVI_doy2017065000000_aid0005,_250m_16_days_NDVI,aid0005,2017-03-06,1139546.0,-0.2,0.967,"(-0.2,0.967)",0.7543975,0.1052759,0.011083,0.8129,0.9583,0.765,0.5687,0.7152
MOD13Q1_061__250m_16_days_NDVI_doy2017081000000_aid0005,_250m_16_days_NDVI,aid0005,2017-03-22,1139938.0,-0.2,0.9974,"(-0.2,0.9974)",0.7018522,0.11203,0.0125507,0.7667,0.9288,0.7228,0.4965,0.6586
MOD13Q1_061__250m_16_days_NDVI_doy2017097000000_aid0005,_250m_16_days_NDVI,aid0005,2017-04-07,1139905.0,-0.2,0.9871,"(-0.2,0.9871)",0.6341612,0.1305232,0.0170363,0.725,0.9727,0.6653,0.3113,0.5595
MOD13Q1_061__250m_16_days_NDVI_doy2017113000000_aid0005,_250m_16_days_NDVI,aid0005,2017-04-23,1138505.0,-0.2,0.971,"(-0.2,0.971)",0.6011999,0.1466656,0.0215108,0.7025,0.971,0.6402,0.211,0.5059
MOD13Q1_061__250m_16_days_NDVI_doy2017129000000_aid0005,_250m_16_days_NDVI,aid0005,2017-05-09,1138210.0,-0.2,0.9988,"(-0.2,0.9988)",0.6093254,0.1433967,0.0205626,0.7019,0.9613,0.6448,0.2619,0.5259
MOD13Q1_061__250m_16_days_NDVI_doy2017145000000_aid0005,_250m_16_days_NDVI,aid0005,2017-05-25,1137985.0,-0.2,0.9878,"(-0.2,0.9878)",0.5919021,0.1423881,0.0202744,0.6787,0.9259,0.6209,0.2667,0.5139
MOD13Q1_061__250m_16_days_NDVI_doy2017161000000_aid0005,_250m_16_days_NDVI,aid0005,2017-06-10,1130416.0,-0.2,0.9814,"(-0.2,0.9814)",0.5840081,0.1365313,0.0186408,0.6608,0.882,0.6056,0.2921,0.5133
MOD13Q1_061__250m_16_days_NDVI_doy2017177000000_aid0005,_250m_16_days_NDVI,aid0005,2017-06-26,1143175.0,-0.2,0.9591,"(-0.2,0.9591)",0.5756815,0.1362186,0.0185555,0.6498,0.8575,0.594,0.3036,0.5113
MOD13Q1_061__250m_16_days_NDVI_doy2017193000000_aid0005,_250m_16_days_NDVI,aid0005,2017-07-12,1137721.0,-0.2,0.9595,"(-0.2,0.9595)",0.5860872,0.1229429,0.015115,0.6528,0.8406,0.5965,0.3398,0.5276
MOD13Q1_061__250m_16_days_NDVI_doy2017209000000_aid0005,_250m_16_days_NDVI,aid0005,2017-07-28,1138055.0,-0.2,0.9363,"(-0.2,0.9363)",0.6025226,0.115802,0.0134101,0.666,0.8425,0.6075,0.3718,0.5483
MOD13Q1_061__250m_16_days_NDVI_doy2017225000000_aid0005,_250m_16_days_NDVI,aid0005,2017-08-13,1137981.0,-0.2,0.927,"(-0.2,0.927)",0.6127358,0.1188059,0.0141148,0.6787,0.8582,0.6183,0.3795,0.559
MOD13Q1_061__250m_16_days_NDVI_doy2017241000000_aid0005,_250m_16_days_NDVI,aid0005,2017-08-29,1144978.0,-0.2,0.9994,"(-0.2,0.9994)",0.6268033,0.1274745,0.0162497,0.7025,0.8924,0.6465,0.386,0.5759
MOD13Q1_061__250m_16_days_NDVI_doy2017257000000_aid0005,_250m_16_days_NDVI,aid0005,2017-09-14,1143157.0,-0.2,0.9905,"(-0.2,0.9905)",0.6406286,0.1226385,0.0150402,0.715,0.8944,0.6629,0.416,0.5954
MOD13Q1_061__250m_16_days_NDVI_doy2017273000000_aid0005,_250m_16_days_NDVI,aid0005,2017-09-30,1143669.0,-0.2,0.9971,"(-0.2,0.9971)",0.6567741,0.1349201,0.0182034,0.7442,0.9461,0.6885,0.405,0.6085
MOD13Q1_061__250m_16_days_NDVI_doy2017289000000_aid0005,_250m_16_days_NDVI,aid0005,2017-10-16,1141237.0,-0.2,0.9843,"(-0.2,0.9843)",0.6369319,0.1379617,0.0190334,0.7294,0.9424,0.6718,0.3572,0.5805
MOD13Q1_061__250m_16_days_NDVI_doy2017305000000_aid0005,_250m_16_days_NDVI,aid0005,2017-11-01,1139019.0,-0.2,0.9513,"(-0.2,0.9513)",0.6265386,0.1397689,0.0195354,0.7262,0.9513,0.6619,0.2942,0.5534
MOD13Q1_061__250m_16_days_NDVI_doy2017321000000_aid0005,_250m_16_days_NDVI,aid0005,2017-11-17,1138872.0,-0.1998,0.9591,"(-0.1998,0.9591)",0.5884247,0.1373352,0.018861,0.6848,0.9429,0.6199,0.2448,0.5088
MOD13Q1_061__250m_16_days_NDVI_doy2017337000000_aid0005,_250m_16_days_NDVI,aid0005,2017-12-03,1139862.0,-0.2,0.9209,"(-0.2,0.9209)",0.539523,0.1315025,0.0172929,0.6275,0.8825,0.5431,0.2023,0.4574
MOD13Q1_061__250m_16_days_NDVI_doy2017353000000_aid0005,_250m_16_days_NDVI,aid0005,2017-12-19,1141856.0,-0.2,0.9959,"(-0.2,0.9959)",0.5886807,0.1331449,0.0177276,0.6848,0.9564,0.5893,0.2263,0.5014
MOD13Q1_061__250m_16_days_NDVI_doy2018001000000_aid0005,_250m_16_days_NDVI,aid0005,2018-01-01,1141099.0,-0.2,0.9757,"(-0.2,0.9757)",0.5712553,0.128946,0.0166271,0.6608,0.9253,0.5683,0.2186,0.4839
MOD13Q1_061__250m_16_days_NDVI_doy2018017000000_aid0005,_250m_16_days_NDVI,aid0005,2018-01-17,1141569.0,-0.1996,0.9995,"(-0.1996,0.9995)",0.6124371,0.1406971,0.0197957,0.7161,0.9995,0.6125,0.2086,0.513
MOD13Q1_061__250m_16_days_NDVI_doy2018033000000_aid0005,_250m_16_days_NDVI,aid0005,2018-02-02,1139156.0,-0.1997,0.9831,"(-0.1997,0.9831)",0.5671346,0.1434392,0.0205748,0.6713,0.9831,0.5583,0.1468,0.4615
MOD13Q1_061__250m_16_days_NDVI_doy2018049000000_aid0005,_250m_16_days_NDVI,aid0005,2018-02-18,1140281.0,-0.2,0.9921,"(-0.2,0.9921)",0.5521142,0.1425458,0.0203193,0.6555,0.9548,0.5427,0.1323,0.4462
MOD13Q1_061__250m_16_days_NDVI_doy2018065000000_aid0005,_250m_16_days_NDVI,aid0005,2018-03-06,1141376.0,-0.2,0.9647,"(-0.2,0.9647)",0.5554273,0.1389235,0.0192997,0.6542,0.9446,0.546,0.1529,0.4536
MOD13Q1_061__250m_16_days_NDVI_doy2018081000000_aid0005,_250m_16_days_NDVI,aid0005,2018-03-22,1141045.0,-0.2,0.9548,"(-0.2,0.9548)",0.5499811,0.131352,0.0172533,0.6388,0.9054,0.5469,0.1937,0.4607
MOD13Q1_061__250m_16_days_NDVI_doy2018097000000_aid0005,_250m_16_days_NDVI,aid0005,2018-04-07,1141431.0,-0.2,0.9874,"(-0.2,0.9874)",0.5398686,0.1372891,0.0188483,0.6368,0.9216,0.5459,0.1547,0.44385
MOD13Q1_061__250m_16_days_NDVI_doy2018113000000_aid0005,_250m_16_days_NDVI,aid0005,2018-04-23,1146713.0,-0.2,0.9931,"(-0.2,0.9931)",0.5940561,0.1421353,0.0202024,0.6943,0.971,0.6177,0.2328,0.5097
MOD13Q1_061__250m_16_days_NDVI_doy2018129000000_aid0005,_250m_16_days_NDVI,aid0005,2018-05-09,1137435.0,-0.2,0.9885,"(-0.2,0.9885)",0.6562742,0.1374676,0.0188973,0.7481,0.9698,0.6926,0.3481,0.5881
MOD13Q1_061__250m_16_days_NDVI_doy2018145000000_aid0005,_250m_16_days_NDVI,aid0005,2018-05-25,1139718.0,-0.2,0.9893,"(-0.2,0.9893)",0.635527,0.1333529,0.017783,0.7265,0.9607,0.6699,0.322,0.5647
MOD13Q1_061__250m_16_days_NDVI_doy2018161000000_aid0005,_250m_16_days_NDVI,aid0005,2018-06-10,1139375.0,-0.2,0.9634,"(-0.2,0.9634)",0.6205342,0.1291698,0.0166848,0.7047,0.9283,0.6524,0.3285,0.5542
MOD13Q1_061__250m_16_days_NDVI_doy2018177000000_aid0005,_250m_16_days_NDVI,aid0005,2018-06-26,1140902.0,-0.2,0.9945,"(-0.2,0.9945)",0.6027081,0.1296201,0.0168014,0.6824,0.8964,0.6293,0.3257,0.5397
MOD13Q1_061__250m_16_days_NDVI_doy2018193000000_aid0005,_250m_16_days_NDVI,aid0005,2018-07-12,1139555.0,-0.2,0.9322,"(-0.2,0.9322)",0.6100553,0.1172979,0.0137588,0.6803,0.8699,0.6273,0.3643,0.5539
MOD13Q1_061__250m_16_days_NDVI_doy2018209000000_aid0005,_250m_16_days_NDVI,aid0005,2018-07-28,1139089.0,-0.2,0.9829,"(-0.2,0.9829)",0.6243044,0.1169037,0.0136665,0.69,0.8661,0.6368,0.3965,0.5726
MOD13Q1_061__250m_16_days_NDVI_doy2018225000000_aid0005,_250m_16_days_NDVI,aid0005,2018-08-13,1140962.0,-0.1996,0.9956,"(-0.1996,0.9956)",0.6248386,0.1203064,0.0144736,0.6937,0.8774,0.6374,0.3875,0.5712
MOD13Q1_061__250m_16_days_NDVI_doy2018241000000_aid0005,_250m_16_days_NDVI,aid0005,2018-08-29,1140404.0,-0.2,0.9514,"(-0.2,0.9514)",0.634637,0.1287059,0.0165652,0.7094,0.8994,0.6552,0.3927,0.5827
MOD13Q1_061__250m_16_days_NDVI_doy2018257000000_aid0005,_250m_16_days_NDVI,aid0005,2018-09-14,1140433.0,-0.2,0.9916,"(-0.2,0.9916)",0.686406,0.1348713,0.0181903,0.7688,0.9598,0.7168,0.4453,0.6394
MOD13Q1_061__250m_16_days_NDVI_doy2018273000000_aid0005,_250m_16_days_NDVI,aid0005,2018-09-30,1139508.0,-0.2,0.9628,"(-0.2,0.9628)",0.7052507,0.1352094,0.0182816,0.7894,0.9628,0.7435,0.4847,0.6675
MOD13Q1_061__250m_16_days_NDVI_doy2018289000000_aid0005,_250m_16_days_NDVI,aid0005,2018-10-16,1140209.0,-0.1997,0.992,"(-0.1997,0.992)",0.6839045,0.1408853,0.0198487,0.778,0.992,0.7273,0.4183,0.6341
MOD13Q1_061__250m_16_days_NDVI_doy2018305000000_aid0005,_250m_16_days_NDVI,aid0005,2018-11-01,1139875.0,-0.2,0.9776,"(-0.2,0.9776)",0.6385108,0.1378291,0.0189969,0.7364,0.9776,0.6647,0.3209,0.5702
MOD13Q1_061__250m_16_days_NDVI_doy2018321000000_aid0005,_250m_16_days_NDVI,aid0005,2018-11-17,1141103.0,-0.2,0.9372,"(-0.2,0.9372)",0.6353123,0.1566722,0.0245462,0.7466,0.9372,0.6761,0.2661,0.5544
MOD13Q1_061__250m_16_days_NDVI_doy2018337000000_aid0005,_250m_16_days_NDVI,aid0005,2018-12-03,1141841.0,-0.2,0.9992,"(-0.2,0.9992)",0.6011656,0.157505,0.0248078,0.7199,0.9992,0.6369,0.1893,0.5076
