File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13Q1_061__250m_16_days_NDVI_doy2011145000000_aid0008,_250m_16_days_NDVI,aid0008,2011-05-25,1727143.0,-0.2,0.9305,"(-0.2,0.9305)",0.3534579,0.1188036,0.0141143,0.4067,0.6137,0.319,0.0617,0.2687
MOD13Q1_061__250m_16_days_NDVI_doy2011161000000_aid0008,_250m_16_days_NDVI,aid0008,2011-06-10,1727618.0,-0.2,0.9045,"(-0.2,0.9045)",0.3258508,0.1094905,0.0119882,0.3713,0.5511,0.2933,0.0716,0.2514
MOD13Q1_061__250m_16_days_NDVI_doy2011177000000_aid0008,_250m_16_days_NDVI,aid0008,2011-06-26,1727035.0,-0.2,0.8893,"(-0.2,0.8893)",0.3043484,0.0967592,0.0093623,0.3389,0.4856,0.2751,0.0944,0.2411
MOD13Q1_061__250m_16_days_NDVI_doy2011193000000_aid0008,_250m_16_days_NDVI,aid0008,2011-07-12,1727406.0,-0.1992,0.9317,"(-0.1992,0.9317)",0.3127921,0.093843,0.0088065,0.3492,0.4984,0.2857,0.1005,0.2497
MOD13Q1_061__250m_16_days_NDVI_doy2011209000000_aid0008,_250m_16_days_NDVI,aid0008,2011-07-28,1727551.0,-0.2,0.9481,"(-0.2,0.9481)",0.3096452,0.0967754,0.0093655,0.3475,0.5018,0.2797,0.0903,0.2446
MOD13Q1_061__250m_16_days_NDVI_doy2011225000000_aid0008,_250m_16_days_NDVI,aid0008,2011-08-13,1727334.0,-0.1994,0.9253,"(-0.1994,0.9253)",0.3338035,0.1183813,0.0140141,0.3831,0.582,0.2928,0.0516,0.2505
MOD13Q1_061__250m_16_days_NDVI_doy2011241000000_aid0008,_250m_16_days_NDVI,aid0008,2011-08-29,1727819.0,-0.1986,0.9125,"(-0.1986,0.9125)",0.3043256,0.1070655,0.011463,0.336,0.4863,0.2662,0.0855,0.2358
MOD13Q1_061__250m_16_days_NDVI_doy2011257000000_aid0008,_250m_16_days_NDVI,aid0008,2011-09-14,1727927.0,-0.1996,0.9034,"(-0.1996,0.9034)",0.3278653,0.1135613,0.0128962,0.3692,0.5492,0.2884,0.0692,0.2492
MOD13Q1_061__250m_16_days_NDVI_doy2011273000000_aid0008,_250m_16_days_NDVI,aid0008,2011-09-30,1727695.0,-0.2,0.9746,"(-0.2,0.9746)",0.3809154,0.1463411,0.0214157,0.4636,0.7628,0.3374,-0.035,0.2641
MOD13Q1_061__250m_16_days_NDVI_doy2011289000000_aid0008,_250m_16_days_NDVI,aid0008,2011-10-16,1727847.0,-0.1987,0.969,"(-0.1987,0.969)",0.3956614,0.1573272,0.0247518,0.4952,0.8382,0.3485,-0.0754,0.2665
MOD13Q1_061__250m_16_days_NDVI_doy2011305000000_aid0008,_250m_16_days_NDVI,aid0008,2011-11-01,1727944.0,-0.1986,0.903,"(-0.1986,0.903)",0.3925806,0.1289469,0.0166273,0.4744,0.7556,0.3658,0.0058,0.2869
MOD13Q1_061__250m_16_days_NDVI_doy2011321000000_aid0008,_250m_16_days_NDVI,aid0008,2011-11-17,1727894.0,-0.2,0.9111,"(-0.2,0.9111)",0.4423429,0.1376222,0.0189399,0.5307,0.8232,0.4215,0.0432,0.3357
MOD13Q1_061__250m_16_days_NDVI_doy2011337000000_aid0008,_250m_16_days_NDVI,aid0008,2011-12-03,1727682.0,-0.2,0.9744,"(-0.2,0.9744)",0.4651321,0.1510757,0.0228239,0.5556,0.8616,0.4404,0.0456,0.3516
MOD13Q1_061__250m_16_days_NDVI_doy2011353000000_aid0008,_250m_16_days_NDVI,aid0008,2011-12-19,1727896.0,-0.2,0.9878,"(-0.2,0.9878)",0.4698727,0.150068,0.0225204,0.5605,0.8632,0.4422,0.0561,0.3587
MOD13Q1_061__250m_16_days_NDVI_doy2012001000000_aid0008,_250m_16_days_NDVI,aid0008,2012-01-01,1727941.0,-0.1985,0.9417,"(-0.1985,0.9417)",0.4569693,0.1433519,0.0205498,0.5481,0.8496,0.4347,0.0457,0.3471
MOD13Q1_061__250m_16_days_NDVI_doy2012017000000_aid0008,_250m_16_days_NDVI,aid0008,2012-01-17,1727780.0,-0.2,0.9875,"(-0.2,0.9875)",0.5680407,0.16767,0.0281132,0.699,0.9875,0.5656,0.042,0.4362
MOD13Q1_061__250m_16_days_NDVI_doy2012033000000_aid0008,_250m_16_days_NDVI,aid0008,2012-02-02,1727818.0,-0.1986,0.9921,"(-0.1986,0.9921)",0.6526492,0.1534393,0.0235436,0.7769,0.9921,0.6624,0.1934,0.5435
MOD13Q1_061__250m_16_days_NDVI_doy2012049000000_aid0008,_250m_16_days_NDVI,aid0008,2012-02-18,1727847.0,-0.1966,0.9929,"(-0.1966,0.9929)",0.7268539,0.1351462,0.0182645,0.8351,0.9929,0.75,0.354,0.64265
MOD13Q1_061__250m_16_days_NDVI_doy2012065000000_aid0008,_250m_16_days_NDVI,aid0008,2012-03-05,1727721.0,-0.2,0.9949,"(-0.2,0.9949)",0.7027732,0.1407056,0.0197981,0.8128,0.9949,0.7256,0.3231,0.6169
MOD13Q1_061__250m_16_days_NDVI_doy2012081000000_aid0008,_250m_16_days_NDVI,aid0008,2012-03-21,1727509.0,-0.2,0.9945,"(-0.2,0.9945)",0.6151258,0.1554069,0.0241513,0.7371,0.9945,0.6267,0.1591,0.5059
MOD13Q1_061__250m_16_days_NDVI_doy2012097000000_aid0008,_250m_16_days_NDVI,aid0008,2012-04-06,1726596.0,-0.2,0.9102,"(-0.2,0.9102)",0.5098519,0.1484169,0.0220276,0.6213,0.9102,0.5008,0.0471,0.3916
MOD13Q1_061__250m_16_days_NDVI_doy2012113000000_aid0008,_250m_16_days_NDVI,aid0008,2012-04-22,1727289.0,-0.2,0.9867,"(-0.2,0.9867)",0.4585651,0.1446498,0.0209236,0.5626,0.8959,0.4399,0.0071,0.3404
MOD13Q1_061__250m_16_days_NDVI_doy2012129000000_aid0008,_250m_16_days_NDVI,aid0008,2012-05-08,1725845.0,-0.2,0.9315,"(-0.2,0.9315)",0.439477,0.1458131,0.0212615,0.5369,0.8588,0.4128,0.0004,0.3223
MOD13Q1_061__250m_16_days_NDVI_doy2012145000000_aid0008,_250m_16_days_NDVI,aid0008,2012-05-24,1725559.0,-0.2,0.9492,"(-0.2,0.9492)",0.4374017,0.1505146,0.0226547,0.5373,0.8704,0.4093,-0.0179,0.3152
MOD13Q1_061__250m_16_days_NDVI_doy2012161000000_aid0008,_250m_16_days_NDVI,aid0008,2012-06-09,1725197.0,-0.2,0.9023,"(-0.2,0.9023)",0.3744876,0.123467,0.0152441,0.4375,0.6674,0.3402,0.0543,0.2842
MOD13Q1_061__250m_16_days_NDVI_doy2012177000000_aid0008,_250m_16_days_NDVI,aid0008,2012-06-25,1726372.0,-0.2,0.9147,"(-0.2,0.9147)",0.3627361,0.1207437,0.014579,0.4152,0.618,0.3269,0.0772,0.28
MOD13Q1_061__250m_16_days_NDVI_doy2012193000000_aid0008,_250m_16_days_NDVI,aid0008,2012-07-11,1726163.0,-0.2,0.9032,"(-0.2,0.9032)",0.3346274,0.1027819,0.0105641,0.377,0.5436,0.3054,0.0993,0.2659
MOD13Q1_061__250m_16_days_NDVI_doy2012209000000_aid0008,_250m_16_days_NDVI,aid0008,2012-07-27,1727128.0,-0.2,0.9883,"(-0.2,0.9883)",0.3178647,0.089892,0.0080806,0.3544,0.4969,0.2944,0.1169,0.2594
MOD13Q1_061__250m_16_days_NDVI_doy2012225000000_aid0008,_250m_16_days_NDVI,aid0008,2012-08-12,1727159.0,-0.2,0.9924,"(-0.2,0.9924)",0.3651837,0.1322079,0.0174789,0.4293,0.6706,0.3252,0.0271,0.2684
MOD13Q1_061__250m_16_days_NDVI_doy2012241000000_aid0008,_250m_16_days_NDVI,aid0008,2012-08-28,1726329.0,-0.2,0.9568,"(-0.2,0.9568)",0.4122817,0.1663166,0.0276612,0.5117,0.8657,0.3688,-0.0783,0.2757
MOD13Q1_061__250m_16_days_NDVI_doy2012257000000_aid0008,_250m_16_days_NDVI,aid0008,2012-09-13,1727614.0,-0.2,0.9597,"(-0.2,0.9597)",0.4292786,0.1758303,0.0309163,0.5442,0.9415,0.3868,-0.118,0.2793
MOD13Q1_061__250m_16_days_NDVI_doy2012273000000_aid0008,_250m_16_days_NDVI,aid0008,2012-09-29,1727661.0,-0.1996,0.9797,"(-0.1996,0.9797)",0.4356696,0.1730437,0.0299441,0.5588,0.9592,0.3959,-0.1252,0.2851
MOD13Q1_061__250m_16_days_NDVI_doy2012289000000_aid0008,_250m_16_days_NDVI,aid0008,2012-10-15,1727174.0,-0.2,0.9854,"(-0.2,0.9854)",0.4477283,0.1769264,0.0313029,0.5834,0.9854,0.4008,-0.1253,0.2999
MOD13Q1_061__250m_16_days_NDVI_doy2012305000000_aid0008,_250m_16_days_NDVI,aid0008,2012-10-31,1727634.0,-0.2,0.9285,"(-0.2,0.9285)",0.4263927,0.1628548,0.0265217,0.5413,0.9109,0.3914,-0.0757,0.2945
MOD13Q1_061__250m_16_days_NDVI_doy2012321000000_aid0008,_250m_16_days_NDVI,aid0008,2012-11-16,1726298.0,-0.2,0.9869,"(-0.2,0.9869)",0.4671364,0.1514285,0.0229306,0.5798,0.9262,0.4483,-0.0132,0.3426
MOD13Q1_061__250m_16_days_NDVI_doy2012337000000_aid0008,_250m_16_days_NDVI,aid0008,2012-12-02,1727737.0,-0.2,0.9915,"(-0.2,0.9915)",0.5175847,0.1615804,0.0261082,0.6367,0.9915,0.5096,0.0287,0.3935
MOD13Q1_061__250m_16_days_NDVI_doy2012353000000_aid0008,_250m_16_days_NDVI,aid0008,2012-12-18,1727572.0,-0.2,0.9858,"(-0.2,0.9858)",0.5918742,0.1639513,0.02688,0.714,0.9858,0.5975,0.122,0.4772
MOD13Q1_061__250m_16_days_NDVI_doy2013001000000_aid0008,_250m_16_days_NDVI,aid0008,2013-01-01,1727811.0,-0.2,0.973,"(-0.2,0.973)",0.6197445,0.1703117,0.0290061,0.7513,0.973,0.6234,0.1276,0.5018
MOD13Q1_061__250m_16_days_NDVI_doy2013017000000_aid0008,_250m_16_days_NDVI,aid0008,2013-01-17,1727737.0,-0.1994,0.9994,"(-0.1994,0.9994)",0.6420068,0.1735473,0.0301186,0.7866,0.9994,0.6411,0.0966,0.5106
MOD13Q1_061__250m_16_days_NDVI_doy2013033000000_aid0008,_250m_16_days_NDVI,aid0008,2013-02-02,1727785.0,-0.1995,0.99,"(-0.1995,0.99)",0.6631115,0.1789932,0.0320386,0.8233,0.99,0.6695,0.0596,0.5178
MOD13Q1_061__250m_16_days_NDVI_doy2013049000000_aid0008,_250m_16_days_NDVI,aid0008,2013-02-18,1727746.0,-0.199,0.9885,"(-0.199,0.9885)",0.6745045,0.1672924,0.0279867,0.8227,0.9885,0.6883,0.1245,0.5434
MOD13Q1_061__250m_16_days_NDVI_doy2013065000000_aid0008,_250m_16_days_NDVI,aid0008,2013-03-06,1727647.0,-0.1995,0.9822,"(-0.1995,0.9822)",0.6443569,0.1546926,0.0239298,0.7726,0.9822,0.653,0.1729,0.5327
MOD13Q1_061__250m_16_days_NDVI_doy2013081000000_aid0008,_250m_16_days_NDVI,aid0008,2013-03-22,1727538.0,-0.2,0.9881,"(-0.2,0.9881)",0.5757504,0.1466332,0.0215013,0.6824,0.9881,0.5698,0.1579,0.4726
MOD13Q1_061__250m_16_days_NDVI_doy2013097000000_aid0008,_250m_16_days_NDVI,aid0008,2013-04-07,1727193.0,-0.1995,0.9241,"(-0.1995,0.9241)",0.5150961,0.1521072,0.0231366,0.6247,0.9241,0.5084,0.064,0.4004
MOD13Q1_061__250m_16_days_NDVI_doy2013113000000_aid0008,_250m_16_days_NDVI,aid0008,2013-04-23,1727444.0,-0.2,0.9245,"(-0.2,0.9245)",0.4635187,0.1457068,0.0212305,0.567,0.8992,0.4488,0.0133,0.3455
MOD13Q1_061__250m_16_days_NDVI_doy2013129000000_aid0008,_250m_16_days_NDVI,aid0008,2013-05-09,1726834.0,-0.1995,0.9216,"(-0.1995,0.9216)",0.4314652,0.1428082,0.0203942,0.5286,0.8478,0.4082,-0.0034,0.3158
MOD13Q1_061__250m_16_days_NDVI_doy2013145000000_aid0008,_250m_16_days_NDVI,aid0008,2013-05-25,1726879.0,-0.2,0.9156,"(-0.2,0.9156)",0.3751857,0.1240714,0.0153937,0.4412,0.6789,0.3449,0.045,0.2827
MOD13Q1_061__250m_16_days_NDVI_doy2013161000000_aid0008,_250m_16_days_NDVI,aid0008,2013-06-10,1726764.0,-0.2,0.9273,"(-0.2,0.9273)",0.3646068,0.1174397,0.0137921,0.4222,0.6352,0.3331,0.0672,0.2802
MOD13Q1_061__250m_16_days_NDVI_doy2013177000000_aid0008,_250m_16_days_NDVI,aid0008,2013-06-26,1726871.0,-0.2,0.9017,"(-0.2,0.9017)",0.3492889,0.1061954,0.0112775,0.3978,0.5814,0.3225,0.0918,0.2754
MOD13Q1_061__250m_16_days_NDVI_doy2013193000000_aid0008,_250m_16_days_NDVI,aid0008,2013-07-12,1726876.0,-0.2,0.9266,"(-0.2,0.9266)",0.3580871,0.1150935,0.0132465,0.413,0.6213,0.3283,0.0658,0.2741
MOD13Q1_061__250m_16_days_NDVI_doy2013209000000_aid0008,_250m_16_days_NDVI,aid0008,2013-07-28,1727138.0,-0.1997,0.9075,"(-0.1997,0.9075)",0.3316069,0.1040177,0.0108197,0.3796,0.5621,0.3032,0.0754,0.2579
MOD13Q1_061__250m_16_days_NDVI_doy2013225000000_aid0008,_250m_16_days_NDVI,aid0008,2013-08-13,1727243.0,-0.2,0.9046,"(-0.2,0.9046)",0.3241151,0.1022888,0.010463,0.3666,0.5365,0.2938,0.0834,0.2533
MOD13Q1_061__250m_16_days_NDVI_doy2013241000000_aid0008,_250m_16_days_NDVI,aid0008,2013-08-29,1727420.0,-0.2,0.954,"(-0.2,0.954)",0.3069036,0.09529,0.0090802,0.3398,0.4821,0.2783,0.1026,0.2449
MOD13Q1_061__250m_16_days_NDVI_doy2013257000000_aid0008,_250m_16_days_NDVI,aid0008,2013-09-14,1727237.0,-0.2,0.9708,"(-0.2,0.9708)",0.3256524,0.109767,0.0120488,0.367,0.5416,0.2905,0.076,0.2506
MOD13Q1_061__250m_16_days_NDVI_doy2013273000000_aid0008,_250m_16_days_NDVI,aid0008,2013-09-30,1727801.0,-0.1996,0.991,"(-0.1996,0.991)",0.3412454,0.1264703,0.0159947,0.397,0.6193,0.2995,0.0266,0.2488
MOD13Q1_061__250m_16_days_NDVI_doy2013289000000_aid0008,_250m_16_days_NDVI,aid0008,2013-10-16,1727839.0,-0.1967,0.9365,"(-0.1967,0.9365)",0.3699047,0.1393095,0.0194071,0.452,0.7434,0.3285,-0.0337,0.2577
MOD13Q1_061__250m_16_days_NDVI_doy2013305000000_aid0008,_250m_16_days_NDVI,aid0008,2013-11-01,1727870.0,-0.1951,0.9328,"(-0.1951,0.9328)",0.4003884,0.1427377,0.0203741,0.4978,0.8258,0.3693,-0.0487,0.2791
MOD13Q1_061__250m_16_days_NDVI_doy2013321000000_aid0008,_250m_16_days_NDVI,aid0008,2013-11-17,1727558.0,-0.2,0.9151,"(-0.2,0.9151)",0.4061994,0.131291,0.0172373,0.4946,0.7868,0.3807,0.0077,0.2998
MOD13Q1_061__250m_16_days_NDVI_doy2013337000000_aid0008,_250m_16_days_NDVI,aid0008,2013-12-03,1727532.0,-0.1997,0.9447,"(-0.1997,0.9447)",0.4474277,0.1538079,0.0236569,0.5473,0.8821,0.4253,-0.0107,0.3241
MOD13Q1_061__250m_16_days_NDVI_doy2013353000000_aid0008,_250m_16_days_NDVI,aid0008,2013-12-19,1727693.0,-0.1994,0.9688,"(-0.1994,0.9688)",0.5532484,0.1684755,0.028384,0.6742,0.9688,0.5418,0.0533,0.4258
MOD13Q1_061__250m_16_days_NDVI_doy2014001000000_aid0008,_250m_16_days_NDVI,aid0008,2014-01-01,1727821.0,-0.1991,0.9971,"(-0.1991,0.9971)",0.5865592,0.179927,0.0323737,0.7314,0.9971,0.5786,0.0277,0.4498
MOD13Q1_061__250m_16_days_NDVI_doy2014017000000_aid0008,_250m_16_days_NDVI,aid0008,2014-01-17,1727739.0,-0.2,0.9964,"(-0.2,0.9964)",0.6480806,0.1853546,0.0343563,0.8095,0.9964,0.6664,0.062,0.5105
MOD13Q1_061__250m_16_days_NDVI_doy2014033000000_aid0008,_250m_16_days_NDVI,aid0008,2014-02-02,1727496.0,-0.1996,0.9996,"(-0.1996,0.9996)",0.7030349,0.1790981,0.0320761,0.855,0.9996,0.7424,0.183,0.5862
MOD13Q1_061__250m_16_days_NDVI_doy2014049000000_aid0008,_250m_16_days_NDVI,aid0008,2014-02-18,1727496.0,-0.2,0.9992,"(-0.2,0.9992)",0.7441167,0.1533465,0.0235152,0.8666,0.9992,0.7831,0.3381,0.6552
MOD13Q1_061__250m_16_days_NDVI_doy2014065000000_aid0008,_250m_16_days_NDVI,aid0008,2014-03-06,1727539.0,-0.2,0.9716,"(-0.2,0.9716)",0.7164618,0.1472242,0.021675,0.8344,0.9716,0.7427,0.3174,0.6276
MOD13Q1_061__250m_16_days_NDVI_doy2014081000000_aid0008,_250m_16_days_NDVI,aid0008,2014-03-22,1727406.0,-0.2,0.9976,"(-0.2,0.9976)",0.5938335,0.1542547,0.0237945,0.7125,0.9976,0.5993,0.1408,0.4838
MOD13Q1_061__250m_16_days_NDVI_doy2014097000000_aid0008,_250m_16_days_NDVI,aid0008,2014-04-07,1726893.0,-0.2,0.9188,"(-0.2,0.9188)",0.5185719,0.1581928,0.025025,0.6377,0.9188,0.5133,0.0185,0.39
MOD13Q1_061__250m_16_days_NDVI_doy2014113000000_aid0008,_250m_16_days_NDVI,aid0008,2014-04-23,1726447.0,-0.2,0.9589,"(-0.2,0.9589)",0.4247939,0.1301807,0.016947,0.5098,0.7877,0.4076,0.0466,0.3245
MOD13Q1_061__250m_16_days_NDVI_doy2014129000000_aid0008,_250m_16_days_NDVI,aid0008,2014-05-09,1724898.0,-0.2,0.9891,"(-0.2,0.9891)",0.4421843,0.1426998,0.0203632,0.5354,0.843,0.4187,0.0227,0.3303
MOD13Q1_061__250m_16_days_NDVI_doy2014145000000_aid0008,_250m_16_days_NDVI,aid0008,2014-05-25,1725657.0,-0.2,0.9385,"(-0.2,0.9385)",0.4299064,0.1386268,0.0192174,0.5165,0.8052,0.4074,0.0353,0.324
MOD13Q1_061__250m_16_days_NDVI_doy2014161000000_aid0008,_250m_16_days_NDVI,aid0008,2014-06-10,1724671.0,-0.2,0.9197,"(-0.2,0.9197)",0.4153679,0.134245,0.0180217,0.4953,0.7662,0.3906,0.0438,0.3147
MOD13Q1_061__250m_16_days_NDVI_doy2014177000000_aid0008,_250m_16_days_NDVI,aid0008,2014-06-26,1724307.0,-0.2,0.9147,"(-0.2,0.9147)",0.4106625,0.1302885,0.0169751,0.4843,0.7378,0.3879,0.0618,0.3153
MOD13Q1_061__250m_16_days_NDVI_doy2014193000000_aid0008,_250m_16_days_NDVI,aid0008,2014-07-12,1725566.0,-0.2,0.9413,"(-0.2,0.9413)",0.41893,0.135981,0.0184908,0.4998,0.7717,0.3972,0.0466,0.3185
MOD13Q1_061__250m_16_days_NDVI_doy2014209000000_aid0008,_250m_16_days_NDVI,aid0008,2014-07-28,1726148.0,-0.2,0.9344,"(-0.2,0.9344)",0.4271524,0.1413379,0.0199764,0.5159,0.8117,0.4065,0.0229,0.3187
MOD13Q1_061__250m_16_days_NDVI_doy2014225000000_aid0008,_250m_16_days_NDVI,aid0008,2014-08-13,1726635.0,-0.2,0.9422,"(-0.2,0.9422)",0.4213906,0.145137,0.0210647,0.5129,0.8213,0.3956,-0.0011,0.3073
MOD13Q1_061__250m_16_days_NDVI_doy2014241000000_aid0008,_250m_16_days_NDVI,aid0008,2014-08-29,1727216.0,-0.2,0.9472,"(-0.2,0.9472)",0.4434721,0.1507385,0.0227221,0.5482,0.8941,0.4265,-0.0283,0.3176
MOD13Q1_061__250m_16_days_NDVI_doy2014257000000_aid0008,_250m_16_days_NDVI,aid0008,2014-09-14,1727167.0,-0.2,0.9507,"(-0.2,0.9507)",0.4560931,0.172663,0.0298125,0.5777,0.9507,0.4343,-0.1085,0.3032
MOD13Q1_061__250m_16_days_NDVI_doy2014273000000_aid0008,_250m_16_days_NDVI,aid0008,2014-09-30,1726945.0,-0.2,0.9734,"(-0.2,0.9734)",0.4694202,0.1841018,0.0338935,0.6064,0.9734,0.4502,-0.1553,0.3017
MOD13Q1_061__250m_16_days_NDVI_doy2014289000000_aid0008,_250m_16_days_NDVI,aid0008,2014-10-16,1727701.0,-0.2,0.9218,"(-0.2,0.9218)",0.4318793,0.1651032,0.0272591,0.5547,0.9218,0.4013,-0.1155,0.2866
MOD13Q1_061__250m_16_days_NDVI_doy2014305000000_aid0008,_250m_16_days_NDVI,aid0008,2014-11-01,1727336.0,-0.2,0.9141,"(-0.2,0.9141)",0.4174976,0.1493706,0.0223116,0.5308,0.8955,0.3986,-0.0771,0.2876
MOD13Q1_061__250m_16_days_NDVI_doy2014321000000_aid0008,_250m_16_days_NDVI,aid0008,2014-11-17,1725978.0,-0.2,0.9941,"(-0.2,0.9941)",0.4002699,0.1397934,0.0195422,0.4918,0.797,0.3703,-0.0167,0.2883
MOD13Q1_061__250m_16_days_NDVI_doy2014337000000_aid0008,_250m_16_days_NDVI,aid0008,2014-12-03,1727157.0,-0.2,0.9423,"(-0.2,0.9423)",0.4437419,0.1558573,0.0242915,0.5429,0.8778,0.4227,-0.0152,0.3196
MOD13Q1_061__250m_16_days_NDVI_doy2014353000000_aid0008,_250m_16_days_NDVI,aid0008,2014-12-19,1727164.0,-0.2,0.9411,"(-0.2,0.9411)",0.5577095,0.1755488,0.0308174,0.6899,0.9411,0.5472,0.0398,0.4298
MOD13Q1_061__250m_16_days_NDVI_doy2015001000000_aid0008,_250m_16_days_NDVI,aid0008,2015-01-01,1727629.0,-0.2,0.9783,"(-0.2,0.9783)",0.6261693,0.1729541,0.0299131,0.768,0.9783,0.6271,0.1048,0.5027
MOD13Q1_061__250m_16_days_NDVI_doy2015017000000_aid0008,_250m_16_days_NDVI,aid0008,2015-01-17,1727803.0,-0.2,0.9981,"(-0.2,0.9981)",0.7578546,0.1524267,0.0232339,0.884,0.9981,0.7934,0.33,0.6624
MOD13Q1_061__250m_16_days_NDVI_doy2015033000000_aid0008,_250m_16_days_NDVI,aid0008,2015-02-02,1727622.0,-0.2,0.997,"(-0.2,0.997)",0.7741819,0.1491281,0.0222392,0.9,0.997,0.8144,0.3418,0.6767
MOD13Q1_061__250m_16_days_NDVI_doy2015049000000_aid0008,_250m_16_days_NDVI,aid0008,2015-02-18,1727623.0,-0.2,0.9936,"(-0.2,0.9936)",0.774616,0.1463641,0.0214224,0.8954,0.9936,0.8215,0.3559,0.6796
MOD13Q1_061__250m_16_days_NDVI_doy2015065000000_aid0008,_250m_16_days_NDVI,aid0008,2015-03-06,1727443.0,-0.2,0.999,"(-0.2,0.999)",0.7382202,0.1563212,0.0244363,0.8673,0.999,0.7736,0.2988,0.6399
MOD13Q1_061__250m_16_days_NDVI_doy2015081000000_aid0008,_250m_16_days_NDVI,aid0008,2015-03-22,1726988.0,-0.2,0.9419,"(-0.2,0.9419)",0.612596,0.1508227,0.0227475,0.7236,0.9419,0.6197,0.1944,0.5119
MOD13Q1_061__250m_16_days_NDVI_doy2015097000000_aid0008,_250m_16_days_NDVI,aid0008,2015-04-07,1727037.0,-0.2,0.9318,"(-0.2,0.9318)",0.4861768,0.1383128,0.0191304,0.5839,0.8879,0.477,0.0772,0.3812
MOD13Q1_061__250m_16_days_NDVI_doy2015113000000_aid0008,_250m_16_days_NDVI,aid0008,2015-04-23,1727081.0,-0.2,0.9002,"(-0.2,0.9002)",0.4473531,0.1365699,0.0186513,0.5411,0.8414,0.4249,0.0406,0.3409
MOD13Q1_061__250m_16_days_NDVI_doy2015129000000_aid0008,_250m_16_days_NDVI,aid0008,2015-05-09,1726765.0,-0.2,0.9063,"(-0.2,0.9063)",0.4132854,0.1283224,0.0164666,0.4932,0.759,0.3873,0.0502,0.316
MOD13Q1_061__250m_16_days_NDVI_doy2015145000000_aid0008,_250m_16_days_NDVI,aid0008,2015-05-25,1726948.0,-0.2,0.9752,"(-0.2,0.9752)",0.4399601,0.1339695,0.0179478,0.5255,0.8084,0.4208,0.054,0.3369
MOD13Q1_061__250m_16_days_NDVI_doy2015161000000_aid0008,_250m_16_days_NDVI,aid0008,2015-06-10,1726861.0,-0.2,0.9108,"(-0.2,0.9108)",0.4078442,0.1276429,0.0162927,0.4832,0.7404,0.3819,0.0545,0.3117
MOD13Q1_061__250m_16_days_NDVI_doy2015177000000_aid0008,_250m_16_days_NDVI,aid0008,2015-06-26,1726332.0,-0.2,0.9105,"(-0.2,0.9105)",0.3807424,0.1093802,0.011964,0.4368,0.6363,0.3572,0.1043,0.3038
MOD13Q1_061__250m_16_days_NDVI_doy2015193000000_aid0008,_250m_16_days_NDVI,aid0008,2015-07-12,1725704.0,-0.2,0.8956,"(-0.2,0.8956)",0.3614544,0.1066057,0.0113648,0.4123,0.5993,0.3381,0.1006,0.2876
MOD13Q1_061__250m_16_days_NDVI_doy2015209000000_aid0008,_250m_16_days_NDVI,aid0008,2015-07-28,1727435.0,-0.2,0.9922,"(-0.2,0.9922)",0.3584633,0.106182,0.0112746,0.4112,0.6023,0.3345,0.0927,0.2838
MOD13Q1_061__250m_16_days_NDVI_doy2015225000000_aid0008,_250m_16_days_NDVI,aid0008,2015-08-13,1726419.0,-0.2,0.9683,"(-0.2,0.9683)",0.4053567,0.1445283,0.0208884,0.4851,0.7695,0.3724,0.0111,0.2955
MOD13Q1_061__250m_16_days_NDVI_doy2015241000000_aid0008,_250m_16_days_NDVI,aid0008,2015-08-29,1726127.0,-0.2,0.9546,"(-0.2,0.9546)",0.4077547,0.1548188,0.0239689,0.4932,0.801,0.367,-0.0197,0.288
MOD13Q1_061__250m_16_days_NDVI_doy2015257000000_aid0008,_250m_16_days_NDVI,aid0008,2015-09-14,1726595.0,-0.2,0.9967,"(-0.2,0.9967)",0.3901917,0.1435093,0.0205949,0.4654,0.7414,0.3514,0.0055,0.2814
MOD13Q1_061__250m_16_days_NDVI_doy2015273000000_aid0008,_250m_16_days_NDVI,aid0008,2015-09-30,1727501.0,-0.2,0.9583,"(-0.2,0.9583)",0.4033776,0.1576193,0.0248438,0.4928,0.8142,0.3651,-0.0428,0.2785
MOD13Q1_061__250m_16_days_NDVI_doy2015289000000_aid0008,_250m_16_days_NDVI,aid0008,2015-10-16,1726702.0,-0.2,0.9953,"(-0.2,0.9953)",0.4121406,0.1624903,0.0264031,0.5144,0.8684,0.3708,-0.0756,0.2784
MOD13Q1_061__250m_16_days_NDVI_doy2015305000000_aid0008,_250m_16_days_NDVI,aid0008,2015-11-01,1727180.0,-0.2,0.9995,"(-0.2,0.9995)",0.4284523,0.1605157,0.0257653,0.5449,0.9281,0.3974,-0.0942,0.2892
MOD13Q1_061__250m_16_days_NDVI_doy2015321000000_aid0008,_250m_16_days_NDVI,aid0008,2015-11-17,1727311.0,-0.2,0.9832,"(-0.2,0.9832)",0.4382367,0.1528313,0.0233574,0.5515,0.913,0.4142,-0.0514,0.3103
MOD13Q1_061__250m_16_days_NDVI_doy2015337000000_aid0008,_250m_16_days_NDVI,aid0008,2015-12-03,1727198.0,-0.2,0.9781,"(-0.2,0.9781)",0.45652,0.1589259,0.0252575,0.5706,0.9379,0.4337,-0.0421,0.3255
