File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13Q1_061__250m_16_days_NDVI_doy2005001000000_aid0008,_250m_16_days_NDVI,aid0008,2005-01-01,1727367.0,-0.2,0.9972,"(-0.2,0.9972)",0.7306327,0.1479478,0.0218885,0.8424,0.9972,0.7579,0.3597,0.6493
MOD13Q1_061__250m_16_days_NDVI_doy2005017000000_aid0008,_250m_16_days_NDVI,aid0008,2005-01-17,1727626.0,-0.1998,0.9981,"(-0.1998,0.9981)",0.7317329,0.1489852,0.0221966,0.843,0.9981,0.7556,0.352,0.6466
MOD13Q1_061__250m_16_days_NDVI_doy2005033000000_aid0008,_250m_16_days_NDVI,aid0008,2005-02-02,1727471.0,-0.2,0.9958,"(-0.2,0.9958)",0.7400668,0.1468614,0.0215683,0.856,0.9958,0.7621,0.356,0.656
MOD13Q1_061__250m_16_days_NDVI_doy2005049000000_aid0008,_250m_16_days_NDVI,aid0008,2005-02-18,1727619.0,-0.1997,0.993,"(-0.1997,0.993)",0.7191822,0.1499466,0.022484,0.842,0.993,0.7381,0.3015,0.6258
MOD13Q1_061__250m_16_days_NDVI_doy2005065000000_aid0008,_250m_16_days_NDVI,aid0008,2005-03-06,1727413.0,-0.1989,0.9947,"(-0.1989,0.9947)",0.6734831,0.1612376,0.0259976,0.7996,0.9947,0.6857,0.2314,0.5723
MOD13Q1_061__250m_16_days_NDVI_doy2005081000000_aid0008,_250m_16_days_NDVI,aid0008,2005-03-22,1727386.0,-0.2,0.9937,"(-0.2,0.9937)",0.5874408,0.1625913,0.0264359,0.7071,0.9937,0.5916,0.1316,0.4769
MOD13Q1_061__250m_16_days_NDVI_doy2005097000000_aid0008,_250m_16_days_NDVI,aid0008,2005-04-07,1727081.0,-0.2,0.996,"(-0.2,0.996)",0.5003981,0.1494775,0.0223435,0.6018,0.9183,0.4945,0.0688,0.3886
MOD13Q1_061__250m_16_days_NDVI_doy2005113000000_aid0008,_250m_16_days_NDVI,aid0008,2005-04-23,1726815.0,-0.2,0.9031,"(-0.2,0.9031)",0.427362,0.1367132,0.0186905,0.5091,0.7878,0.4082,0.0446,0.3233
MOD13Q1_061__250m_16_days_NDVI_doy2005129000000_aid0008,_250m_16_days_NDVI,aid0008,2005-05-09,1725807.0,-0.2,0.9016,"(-0.2,0.9016)",0.3883155,0.1268471,0.0160902,0.4587,0.7063,0.3613,0.046,0.2936
MOD13Q1_061__250m_16_days_NDVI_doy2005145000000_aid0008,_250m_16_days_NDVI,aid0008,2005-05-25,1726867.0,-0.2,0.9992,"(-0.2,0.9992)",0.3695414,0.1183075,0.0139967,0.4329,0.6571,0.3434,0.0592,0.2834
MOD13Q1_061__250m_16_days_NDVI_doy2005161000000_aid0008,_250m_16_days_NDVI,aid0008,2005-06-10,1727317.0,-0.2,0.9796,"(-0.2,0.9796)",0.3429222,0.1101382,0.0121304,0.4012,0.6014,0.3232,0.0675,0.2677
MOD13Q1_061__250m_16_days_NDVI_doy2005177000000_aid0008,_250m_16_days_NDVI,aid0008,2005-06-26,1726268.0,-0.2,0.9493,"(-0.2,0.9493)",0.3852108,0.1222624,0.0149481,0.4521,0.6871,0.3631,0.0604,0.2954
MOD13Q1_061__250m_16_days_NDVI_doy2005193000000_aid0008,_250m_16_days_NDVI,aid0008,2005-07-12,1726689.0,-0.2,0.9314,"(-0.2,0.9314)",0.4070179,0.1253768,0.0157194,0.477,0.7201,0.382,0.0718,0.3149
MOD13Q1_061__250m_16_days_NDVI_doy2005209000000_aid0008,_250m_16_days_NDVI,aid0008,2005-07-28,1727105.0,-0.2,0.9196,"(-0.2,0.9196)",0.3853639,0.1353112,0.0183091,0.4604,0.7245,0.3551,0.0202,0.2843
MOD13Q1_061__250m_16_days_NDVI_doy2005225000000_aid0008,_250m_16_days_NDVI,aid0008,2005-08-13,1727193.0,-0.1994,0.9354,"(-0.1994,0.9354)",0.4064892,0.1461593,0.0213626,0.4884,0.7791,0.3699,0.0039,0.2946
MOD13Q1_061__250m_16_days_NDVI_doy2005241000000_aid0008,_250m_16_days_NDVI,aid0008,2005-08-29,1726993.0,-0.2,0.958,"(-0.2,0.958)",0.4132953,0.1597354,0.0255154,0.5044,0.8281,0.3704,-0.0351,0.2886
MOD13Q1_061__250m_16_days_NDVI_doy2005257000000_aid0008,_250m_16_days_NDVI,aid0008,2005-09-14,1727257.0,-0.2,0.9347,"(-0.2,0.9347)",0.4152629,0.1640672,0.0269181,0.5116,0.851,0.3716,-0.0541,0.2853
MOD13Q1_061__250m_16_days_NDVI_doy2005273000000_aid0008,_250m_16_days_NDVI,aid0008,2005-09-30,1727739.0,-0.1986,0.9621,"(-0.1986,0.9621)",0.4313452,0.1697546,0.0288166,0.5387,0.9087,0.3928,-0.078,0.292
MOD13Q1_061__250m_16_days_NDVI_doy2005289000000_aid0008,_250m_16_days_NDVI,aid0008,2005-10-16,1727588.0,-0.1991,0.935,"(-0.1991,0.935)",0.4253298,0.1573888,0.0247712,0.523,0.8614,0.3945,-0.041,0.2974
MOD13Q1_061__250m_16_days_NDVI_doy2005305000000_aid0008,_250m_16_days_NDVI,aid0008,2005-11-01,1727862.0,-0.1992,0.9266,"(-0.1992,0.9266)",0.4331342,0.1453388,0.0211234,0.5279,0.843,0.4127,0.0027,0.3178
MOD13Q1_061__250m_16_days_NDVI_doy2005321000000_aid0008,_250m_16_days_NDVI,aid0008,2005-11-17,1727508.0,-0.2,0.93,"(-0.2,0.93)",0.4829848,0.1429667,0.0204395,0.5849,0.9013,0.4778,0.0569,0.3737
MOD13Q1_061__250m_16_days_NDVI_doy2005337000000_aid0008,_250m_16_days_NDVI,aid0008,2005-12-03,1725697.0,-0.2,0.9333,"(-0.2,0.9333)",0.5055841,0.1495164,0.0223551,0.6021,0.9073,0.4981,0.0934,0.3986
MOD13Q1_061__250m_16_days_NDVI_doy2005353000000_aid0008,_250m_16_days_NDVI,aid0008,2005-12-19,1727033.0,-0.2,0.9635,"(-0.2,0.9635)",0.5621596,0.1640782,0.0269217,0.6827,0.9635,0.5495,0.089,0.4452
MOD13Q1_061__250m_16_days_NDVI_doy2006001000000_aid0008,_250m_16_days_NDVI,aid0008,2006-01-01,1727259.0,-0.2,0.9886,"(-0.2,0.9886)",0.5729965,0.1654886,0.0273865,0.7022,0.9886,0.5615,0.0727,0.4504
MOD13Q1_061__250m_16_days_NDVI_doy2006017000000_aid0008,_250m_16_days_NDVI,aid0008,2006-01-17,1727563.0,-0.2,0.9867,"(-0.2,0.9867)",0.6861177,0.1608287,0.0258659,0.8129,0.9867,0.7065,0.2347,0.5816
MOD13Q1_061__250m_16_days_NDVI_doy2006033000000_aid0008,_250m_16_days_NDVI,aid0008,2006-02-02,1727363.0,-0.2,0.998,"(-0.2,0.998)",0.731423,0.1599406,0.025581,0.8577,0.998,0.7636,0.3102,0.6387
MOD13Q1_061__250m_16_days_NDVI_doy2006049000000_aid0008,_250m_16_days_NDVI,aid0008,2006-02-18,1726559.0,-0.2,0.993,"(-0.2,0.993)",0.6833327,0.1586182,0.0251597,0.81,0.993,0.6972,0.2365,0.5806
MOD13Q1_061__250m_16_days_NDVI_doy2006065000000_aid0008,_250m_16_days_NDVI,aid0008,2006-03-06,1727279.0,-0.2,0.9649,"(-0.2,0.9649)",0.6298673,0.1562405,0.0244111,0.7496,0.9649,0.6405,0.1889,0.5253
MOD13Q1_061__250m_16_days_NDVI_doy2006081000000_aid0008,_250m_16_days_NDVI,aid0008,2006-03-22,1726704.0,-0.2,0.9607,"(-0.2,0.9607)",0.5488864,0.1593197,0.0253828,0.6694,0.9607,0.5484,0.0639,0.4272
MOD13Q1_061__250m_16_days_NDVI_doy2006097000000_aid0008,_250m_16_days_NDVI,aid0008,2006-04-07,1725849.0,-0.2,0.9901,"(-0.2,0.9901)",0.5373542,0.1605116,0.025764,0.657,0.9901,0.535,0.0473,0.4131
MOD13Q1_061__250m_16_days_NDVI_doy2006113000000_aid0008,_250m_16_days_NDVI,aid0008,2006-04-23,1725815.0,-0.2,0.9201,"(-0.2,0.9201)",0.4848571,0.1547983,0.0239625,0.5948,0.9201,0.4728,0.0056,0.3591
MOD13Q1_061__250m_16_days_NDVI_doy2006129000000_aid0008,_250m_16_days_NDVI,aid0008,2006-05-09,1724932.0,-0.2,0.9873,"(-0.2,0.9873)",0.4232909,0.1385052,0.0191837,0.5117,0.8103,0.4025,0.014,0.3126
MOD13Q1_061__250m_16_days_NDVI_doy2006145000000_aid0008,_250m_16_days_NDVI,aid0008,2006-05-25,1725687.0,-0.2,0.9124,"(-0.2,0.9124)",0.3673534,0.1106013,0.0122327,0.4281,0.6409,0.3447,0.0735,0.2862
MOD13Q1_061__250m_16_days_NDVI_doy2006161000000_aid0008,_250m_16_days_NDVI,aid0008,2006-06-10,1725915.0,-0.2,0.9546,"(-0.2,0.9546)",0.3847482,0.1178596,0.0138909,0.4478,0.6713,0.36,0.0753,0.2988
MOD13Q1_061__250m_16_days_NDVI_doy2006177000000_aid0008,_250m_16_days_NDVI,aid0008,2006-06-26,1727005.0,-0.2,0.9466,"(-0.2,0.9466)",0.3835521,0.1181609,0.013962,0.4474,0.6721,0.3617,0.0729,0.2976
MOD13Q1_061__250m_16_days_NDVI_doy2006193000000_aid0008,_250m_16_days_NDVI,aid0008,2006-07-12,1727159.0,-0.1998,0.9283,"(-0.1998,0.9283)",0.4006252,0.1278208,0.0163382,0.4736,0.7263,0.3788,0.0524,0.3051
MOD13Q1_061__250m_16_days_NDVI_doy2006209000000_aid0008,_250m_16_days_NDVI,aid0008,2006-07-28,1727371.0,-0.2,0.9258,"(-0.2,0.9258)",0.3929282,0.126138,0.0159108,0.4657,0.721,0.3704,0.0402,0.2955
MOD13Q1_061__250m_16_days_NDVI_doy2006225000000_aid0008,_250m_16_days_NDVI,aid0008,2006-08-13,1727171.0,-0.2,0.9292,"(-0.2,0.9292)",0.365606,0.121242,0.0146996,0.4265,0.6504,0.3372,0.0533,0.2772
MOD13Q1_061__250m_16_days_NDVI_doy2006241000000_aid0008,_250m_16_days_NDVI,aid0008,2006-08-29,1727613.0,-0.2,0.9058,"(-0.2,0.9058)",0.3557913,0.1206847,0.0145648,0.4084,0.6151,0.3235,0.0639,0.2706
MOD13Q1_061__250m_16_days_NDVI_doy2006257000000_aid0008,_250m_16_days_NDVI,aid0008,2006-09-14,1727698.0,-0.1997,0.951,"(-0.1997,0.951)",0.365759,0.1301313,0.0169342,0.4219,0.6467,0.3322,0.0472,0.272
MOD13Q1_061__250m_16_days_NDVI_doy2006273000000_aid0008,_250m_16_days_NDVI,aid0008,2006-09-30,1727874.0,-0.1987,0.9514,"(-0.1987,0.9514)",0.4140393,0.1456664,0.0212187,0.4974,0.7984,0.3839,-0.0043,0.2967
MOD13Q1_061__250m_16_days_NDVI_doy2006289000000_aid0008,_250m_16_days_NDVI,aid0008,2006-10-16,1727850.0,-0.2,0.991,"(-0.2,0.991)",0.4136739,0.1512328,0.0228714,0.5098,0.8444,0.3847,-0.0472,0.2867
MOD13Q1_061__250m_16_days_NDVI_doy2006305000000_aid0008,_250m_16_days_NDVI,aid0008,2006-11-01,1727853.0,-0.2,0.9145,"(-0.2,0.9145)",0.4368686,0.149456,0.0223371,0.5378,0.8732,0.4144,-0.0212,0.3142
MOD13Q1_061__250m_16_days_NDVI_doy2006321000000_aid0008,_250m_16_days_NDVI,aid0008,2006-11-17,1727290.0,-0.2,0.9292,"(-0.2,0.9292)",0.4629773,0.1431281,0.0204857,0.5615,0.8754,0.4497,0.0383,0.3522
MOD13Q1_061__250m_16_days_NDVI_doy2006337000000_aid0008,_250m_16_days_NDVI,aid0008,2006-12-03,1727541.0,-0.2,0.9436,"(-0.2,0.9436)",0.5533961,0.1579446,0.0249465,0.6663,0.9436,0.5513,0.0991,0.4394
MOD13Q1_061__250m_16_days_NDVI_doy2006353000000_aid0008,_250m_16_days_NDVI,aid0008,2006-12-19,1727710.0,-0.2,0.9622,"(-0.2,0.9622)",0.6736575,0.1625483,0.0264219,0.8068,0.9622,0.6904,0.2038,0.5656
MOD13Q1_061__250m_16_days_NDVI_doy2007001000000_aid0008,_250m_16_days_NDVI,aid0008,2007-01-01,1727760.0,-0.1997,0.998,"(-0.1997,0.998)",0.7343813,0.143034,0.0204587,0.8474,0.998,0.7647,0.3534,0.6498
MOD13Q1_061__250m_16_days_NDVI_doy2007017000000_aid0008,_250m_16_days_NDVI,aid0008,2007-01-17,1727812.0,-0.2,0.9923,"(-0.2,0.9923)",0.7767421,0.1464379,0.0214441,0.8902,0.9923,0.8183,0.4055,0.6963
MOD13Q1_061__250m_16_days_NDVI_doy2007033000000_aid0008,_250m_16_days_NDVI,aid0008,2007-02-02,1727752.0,-0.1969,0.9995,"(-0.1969,0.9995)",0.7775447,0.1470789,0.0216322,0.8978,0.9995,0.8147,0.3861,0.6931
MOD13Q1_061__250m_16_days_NDVI_doy2007049000000_aid0008,_250m_16_days_NDVI,aid0008,2007-02-18,1727571.0,-0.2,0.9921,"(-0.2,0.9921)",0.757564,0.1495923,0.0223778,0.8826,0.9921,0.7903,0.3421,0.6664
MOD13Q1_061__250m_16_days_NDVI_doy2007065000000_aid0008,_250m_16_days_NDVI,aid0008,2007-03-06,1727091.0,-0.2,0.9993,"(-0.2,0.9993)",0.6950174,0.1588355,0.0252287,0.8222,0.9993,0.7165,0.2642,0.599
MOD13Q1_061__250m_16_days_NDVI_doy2007081000000_aid0008,_250m_16_days_NDVI,aid0008,2007-03-22,1725788.0,-0.2,0.9914,"(-0.2,0.9914)",0.6047026,0.1652826,0.0273183,0.7287,0.9914,0.618,0.1322,0.4901
MOD13Q1_061__250m_16_days_NDVI_doy2007097000000_aid0008,_250m_16_days_NDVI,aid0008,2007-04-07,1726430.0,-0.2,0.9681,"(-0.2,0.9681)",0.5029153,0.1485867,0.022078,0.6114,0.9399,0.4954,0.0559,0.3892
MOD13Q1_061__250m_16_days_NDVI_doy2007113000000_aid0008,_250m_16_days_NDVI,aid0008,2007-04-23,1725742.0,-0.2,0.9116,"(-0.2,0.9116)",0.4868446,0.1513515,0.0229073,0.5982,0.9116,0.4781,0.0227,0.368
MOD13Q1_061__250m_16_days_NDVI_doy2007129000000_aid0008,_250m_16_days_NDVI,aid0008,2007-05-09,1725928.0,-0.2,0.9003,"(-0.2,0.9003)",0.4101474,0.137596,0.0189327,0.5022,0.8014,0.3875,0.0035,0.3027
MOD13Q1_061__250m_16_days_NDVI_doy2007145000000_aid0008,_250m_16_days_NDVI,aid0008,2007-05-25,1724245.0,-0.2,0.9012,"(-0.2,0.9012)",0.3704631,0.1191514,0.0141971,0.4383,0.6709,0.3464,0.0506,0.2832
MOD13Q1_061__250m_16_days_NDVI_doy2007161000000_aid0008,_250m_16_days_NDVI,aid0008,2007-06-10,1722831.0,-0.2,0.9245,"(-0.2,0.9245)",0.3577691,0.0992793,0.0098564,0.4098,0.5901,0.3396,0.1093,0.2896
MOD13Q1_061__250m_16_days_NDVI_doy2007177000000_aid0008,_250m_16_days_NDVI,aid0008,2007-06-26,1721469.0,-0.2,0.9039,"(-0.2,0.9039)",0.348957,0.1038902,0.0107932,0.399,0.5815,0.3268,0.0948,0.2773
MOD13Q1_061__250m_16_days_NDVI_doy2007193000000_aid0008,_250m_16_days_NDVI,aid0008,2007-07-12,1725951.0,-0.2,0.9087,"(-0.2,0.9087)",0.3320888,0.1014946,0.0103011,0.37745,0.5429,0.3113,0.1016,0.2671
MOD13Q1_061__250m_16_days_NDVI_doy2007209000000_aid0008,_250m_16_days_NDVI,aid0008,2007-07-28,1723428.0,-0.2,0.8822,"(-0.2,0.8822)",0.3284129,0.0926266,0.0085797,0.3715,0.5272,0.3107,0.112,0.2677
MOD13Q1_061__250m_16_days_NDVI_doy2007225000000_aid0008,_250m_16_days_NDVI,aid0008,2007-08-13,1724073.0,-0.2,0.8806,"(-0.2,0.8806)",0.3310855,0.0942375,0.0088807,0.3781,0.5437,0.3144,0.1021,0.2677
MOD13Q1_061__250m_16_days_NDVI_doy2007241000000_aid0008,_250m_16_days_NDVI,aid0008,2007-08-29,1726744.0,-0.2,0.8646,"(-0.2,0.8646)",0.3382967,0.0979833,0.0096007,0.3863,0.5555,0.3206,0.1043,0.2735
MOD13Q1_061__250m_16_days_NDVI_doy2007257000000_aid0008,_250m_16_days_NDVI,aid0008,2007-09-14,1726105.0,-0.2,0.9474,"(-0.2,0.9474)",0.4440894,0.161776,0.0261715,0.55,0.9001,0.4223,-0.0335,0.3166
MOD13Q1_061__250m_16_days_NDVI_doy2007273000000_aid0008,_250m_16_days_NDVI,aid0008,2007-09-30,1727791.0,-0.2,0.9993,"(-0.2,0.9993)",0.4707873,0.1728999,0.0298944,0.5955,0.9993,0.449,-0.0807,0.325
MOD13Q1_061__250m_16_days_NDVI_doy2007289000000_aid0008,_250m_16_days_NDVI,aid0008,2007-10-16,1727800.0,-0.1996,0.9659,"(-0.1996,0.9659)",0.4992764,0.1931107,0.0372917,0.6473,0.9659,0.478,-0.1497,0.3285
MOD13Q1_061__250m_16_days_NDVI_doy2007305000000_aid0008,_250m_16_days_NDVI,aid0008,2007-11-01,1727539.0,-0.2,0.9411,"(-0.2,0.9411)",0.4936257,0.1753142,0.0307351,0.6227,0.9411,0.4754,-0.0615,0.349
MOD13Q1_061__250m_16_days_NDVI_doy2007321000000_aid0008,_250m_16_days_NDVI,aid0008,2007-11-17,1727794.0,-0.2,0.9196,"(-0.2,0.9196)",0.4647649,0.1414426,0.020006,0.565,0.88,0.4567,0.0398,0.3549
MOD13Q1_061__250m_16_days_NDVI_doy2007337000000_aid0008,_250m_16_days_NDVI,aid0008,2007-12-03,1727895.0,-0.1996,0.9201,"(-0.1996,0.9201)",0.4880253,0.1436732,0.020642,0.5793,0.8739,0.4741,0.0883,0.3829
MOD13Q1_061__250m_16_days_NDVI_doy2007353000000_aid0008,_250m_16_days_NDVI,aid0008,2007-12-19,1727833.0,-0.2,0.9537,"(-0.2,0.9537)",0.5647969,0.1712279,0.029319,0.7002,0.9537,0.5603,0.05,0.4401
MOD13Q1_061__250m_16_days_NDVI_doy2000049000000_aid0009,_250m_16_days_NDVI,aid0009,2000-02-18,2014373.0,-0.1991,0.9849,"(-0.1991,0.9849)",0.566069,0.1177807,0.0138723,0.6411,0.8769,0.5616,0.2481,0.4839
MOD13Q1_061__250m_16_days_NDVI_doy2000065000000_aid0009,_250m_16_days_NDVI,aid0009,2000-03-05,2014258.0,-0.1994,0.9993,"(-0.1994,0.9993)",0.557875,0.1146381,0.0131419,0.6256,0.839,0.5532,0.2699,0.4833
MOD13Q1_061__250m_16_days_NDVI_doy2000081000000_aid0009,_250m_16_days_NDVI,aid0009,2000-03-21,2013951.0,-0.2,0.998,"(-0.2,0.998)",0.5292133,0.1061064,0.0112586,0.595,0.7979,0.5254,0.2568,0.4597
MOD13Q1_061__250m_16_days_NDVI_doy2000097000000_aid0009,_250m_16_days_NDVI,aid0009,2000-04-06,2014052.0,-0.2,0.9866,"(-0.2,0.9866)",0.4966777,0.1019179,0.0103872,0.5613,0.7552,0.4916,0.2381,0.432
MOD13Q1_061__250m_16_days_NDVI_doy2000113000000_aid0009,_250m_16_days_NDVI,aid0009,2000-04-22,2014045.0,-0.2,0.9776,"(-0.2,0.9776)",0.4871085,0.0955345,0.0091268,0.5444,0.7229,0.4799,0.2469,0.4254
MOD13Q1_061__250m_16_days_NDVI_doy2000129000000_aid0009,_250m_16_days_NDVI,aid0009,2000-05-08,2014049.0,-0.2,0.9938,"(-0.2,0.9938)",0.4668833,0.0952097,0.0090649,0.5204,0.6929,0.4587,0.2329,0.4054
MOD13Q1_061__250m_16_days_NDVI_doy2000145000000_aid0009,_250m_16_days_NDVI,aid0009,2000-05-24,2013984.0,-0.2,0.9931,"(-0.2,0.9931)",0.4348426,0.0970091,0.0094108,0.4845,0.6526,0.4249,0.2043,0.3724
MOD13Q1_061__250m_16_days_NDVI_doy2000161000000_aid0009,_250m_16_days_NDVI,aid0009,2000-06-09,2013935.0,-0.2,0.9908,"(-0.2,0.9908)",0.4226864,0.0962245,0.0092592,0.4664,0.6239,0.4106,0.2039,0.3614
MOD13Q1_061__250m_16_days_NDVI_doy2000177000000_aid0009,_250m_16_days_NDVI,aid0009,2000-06-25,2013965.0,-0.1974,0.9105,"(-0.1974,0.9105)",0.3974924,0.0902241,0.0081404,0.4373,0.582,0.3835,0.1961,0.3408
MOD13Q1_061__250m_16_days_NDVI_doy2000193000000_aid0009,_250m_16_days_NDVI,aid0009,2000-07-11,2013604.0,-0.2,0.9368,"(-0.2,0.9368)",0.3601872,0.0844509,0.007132,0.3964,0.5306,0.3477,0.1727,0.3069
MOD13Q1_061__250m_16_days_NDVI_doy2000209000000_aid0009,_250m_16_days_NDVI,aid0009,2000-07-27,2014017.0,-0.2,0.9216,"(-0.2,0.9216)",0.3341754,0.0756543,0.0057236,0.3644,0.479,0.3216,0.1734,0.288
MOD13Q1_061__250m_16_days_NDVI_doy2000225000000_aid0009,_250m_16_days_NDVI,aid0009,2000-08-12,2014294.0,-0.2,0.9609,"(-0.2,0.9609)",0.3329257,0.0894322,0.0079981,0.3655,0.4963,0.3138,0.1475,0.2783
MOD13Q1_061__250m_16_days_NDVI_doy2000241000000_aid0009,_250m_16_days_NDVI,aid0009,2000-08-28,2014012.0,-0.2,0.8831,"(-0.2,0.8831)",0.3309136,0.0898497,0.008073,0.3613,0.4894,0.3101,0.1478,0.2759
MOD13Q1_061__250m_16_days_NDVI_doy2000257000000_aid0009,_250m_16_days_NDVI,aid0009,2000-09-13,2014052.0,-0.2,0.9134,"(-0.2,0.9134)",0.337082,0.0926688,0.0085875,0.3692,0.5037,0.3154,0.145,0.2795
MOD13Q1_061__250m_16_days_NDVI_doy2000273000000_aid0009,_250m_16_days_NDVI,aid0009,2000-09-29,2014769.0,-0.2,0.9867,"(-0.2,0.9867)",0.3512059,0.0946494,0.0089585,0.3903,0.5388,0.3302,0.1428,0.2913
MOD13Q1_061__250m_16_days_NDVI_doy2000289000000_aid0009,_250m_16_days_NDVI,aid0009,2000-10-15,2014665.0,-0.2,0.9179,"(-0.2,0.9179)",0.4163059,0.104626,0.0109466,0.4704,0.6492,0.3987,0.1724,0.3512
MOD13Q1_061__250m_16_days_NDVI_doy2000305000000_aid0009,_250m_16_days_NDVI,aid0009,2000-10-31,2014704.0,-0.2,0.9522,"(-0.2,0.9522)",0.4750369,0.1126995,0.0127012,0.5389,0.7378,0.4653,0.2074,0.4063
MOD13Q1_061__250m_16_days_NDVI_doy2000321000000_aid0009,_250m_16_days_NDVI,aid0009,2000-11-16,2014689.0,-0.2,0.9978,"(-0.2,0.9978)",0.4588739,0.1115275,0.0124384,0.5237,0.7302,0.4468,0.1795,0.386
MOD13Q1_061__250m_16_days_NDVI_doy2000337000000_aid0009,_250m_16_days_NDVI,aid0009,2000-12-02,2015661.0,-0.2,0.9764,"(-0.2,0.9764)",0.45744,0.1162165,0.0135063,0.5315,0.7635,0.4445,0.1448,0.3768
MOD13Q1_061__250m_16_days_NDVI_doy2000353000000_aid0009,_250m_16_days_NDVI,aid0009,2000-12-18,2015430.0,-0.1993,0.9404,"(-0.1993,0.9404)",0.4690094,0.123385,0.0152239,0.5506,0.812,0.4598,0.1149,0.3763
MOD13Q1_061__250m_16_days_NDVI_doy2001001000000_aid0009,_250m_16_days_NDVI,aid0009,2001-01-01,2015387.0,-0.1974,0.9457,"(-0.1974,0.9457)",0.4861999,0.1342192,0.0180148,0.5748,0.85,0.4785,0.1161,0.3913
MOD13Q1_061__250m_16_days_NDVI_doy2001017000000_aid0009,_250m_16_days_NDVI,aid0009,2001-01-17,2015727.0,-0.199,0.9825,"(-0.199,0.9825)",0.525398,0.1421083,0.0201948,0.6216,0.913,0.5214,0.1359,0.4273
MOD13Q1_061__250m_16_days_NDVI_doy2001033000000_aid0009,_250m_16_days_NDVI,aid0009,2001-02-02,2015873.0,-0.2,0.9885,"(-0.2,0.9885)",0.5029885,0.1464888,0.021459,0.6005,0.8982,0.492,0.1043,0.402
MOD13Q1_061__250m_16_days_NDVI_doy2001049000000_aid0009,_250m_16_days_NDVI,aid0009,2001-02-18,2015142.0,-0.2,0.9868,"(-0.2,0.9868)",0.4891004,0.133644,0.0178607,0.5742,0.8355,0.4831,0.1387,0.4
MOD13Q1_061__250m_16_days_NDVI_doy2001065000000_aid0009,_250m_16_days_NDVI,aid0009,2001-03-06,2014699.0,-0.2,0.9966,"(-0.2,0.9966)",0.5171496,0.1365892,0.0186566,0.6116,0.8874,0.5208,0.1519,0.4277
MOD13Q1_061__250m_16_days_NDVI_doy2001081000000_aid0009,_250m_16_days_NDVI,aid0009,2001-03-22,2014055.0,-0.2,0.9805,"(-0.2,0.9805)",0.5333212,0.1281975,0.0164346,0.6238,0.8843,0.5377,0.1896,0.4501
MOD13Q1_061__250m_16_days_NDVI_doy2001097000000_aid0009,_250m_16_days_NDVI,aid0009,2001-04-07,2013810.0,-0.2,0.9909,"(-0.2,0.9909)",0.5454294,0.1178797,0.0138956,0.629,0.8678,0.5491,0.231,0.4698
MOD13Q1_061__250m_16_days_NDVI_doy2001113000000_aid0009,_250m_16_days_NDVI,aid0009,2001-04-23,2013640.0,-0.2,0.9122,"(-0.2,0.9122)",0.5148595,0.1142135,0.0130447,0.594,0.8221,0.5161,0.2138,0.4419
MOD13Q1_061__250m_16_days_NDVI_doy2001129000000_aid0009,_250m_16_days_NDVI,aid0009,2001-05-09,2014406.0,-0.2,0.9836,"(-0.2,0.9836)",0.4437403,0.109913,0.0120809,0.5216,0.7506,0.4386,0.1399,0.3689
MOD13Q1_061__250m_16_days_NDVI_doy2001145000000_aid0009,_250m_16_days_NDVI,aid0009,2001-05-25,2014000.0,-0.1986,0.9921,"(-0.1986,0.9921)",0.4459853,0.1059132,0.0112176,0.5161,0.73,0.4406,0.1596,0.3735
MOD13Q1_061__250m_16_days_NDVI_doy2001161000000_aid0009,_250m_16_days_NDVI,aid0009,2001-06-10,2010649.0,-0.2,0.9989,"(-0.2,0.9989)",0.2462643,0.1676067,0.028092,0.3645,0.7605,0.2291,-0.2,0.1005
MOD13Q1_061__250m_16_days_NDVI_doy2001177000000_aid0009,_250m_16_days_NDVI,aid0009,2001-06-26,2015637.0,-0.2,0.8728,"(-0.2,0.8728)",0.3644866,0.0840614,0.0070663,0.4093,0.5561,0.3565,0.1646,0.3114
MOD13Q1_061__250m_16_days_NDVI_doy2001193000000_aid0009,_250m_16_days_NDVI,aid0009,2001-07-12,2014051.0,-0.2,0.9115,"(-0.2,0.9115)",0.3621188,0.0815929,0.0066574,0.4053,0.5484,0.3519,0.1668,0.3099
MOD13Q1_061__250m_16_days_NDVI_doy2001209000000_aid0009,_250m_16_days_NDVI,aid0009,2001-07-28,2014087.0,-0.2,0.9446,"(-0.2,0.9446)",0.3480308,0.0807943,0.0065277,0.3892,0.5306,0.3355,0.1535,0.2949
MOD13Q1_061__250m_16_days_NDVI_doy2001225000000_aid0009,_250m_16_days_NDVI,aid0009,2001-08-13,2014001.0,-0.2,0.9185,"(-0.2,0.9185)",0.3416292,0.0806216,0.0064998,0.3798,0.5158,0.3289,0.1531,0.2891
MOD13Q1_061__250m_16_days_NDVI_doy2001241000000_aid0009,_250m_16_days_NDVI,aid0009,2001-08-29,2014126.0,-0.2,0.903,"(-0.2,0.903)",0.3502513,0.0857291,0.0073495,0.3911,0.5373,0.3365,0.1474,0.2936
